# Structure factor, S(q), used in: I(q) = P(q)*S(q)
# Default: S(q) = 1.0
# q                 S(q)             
  1.95108e-03      1.00000e+00      
  1.95608e-03      1.00000e+00      
  1.96108e-03      1.00000e+00      
  1.96608e-03      1.00000e+00      
  1.97108e-03      1.00000e+00      
  1.97608e-03      1.00000e+00      
  1.98108e-03      1.00000e+00      
  1.98608e-03      1.00000e+00      
  1.99108e-03      1.00000e+00      
  1.99608e-03      1.00000e+00      
  2.00108e-03      1.00000e+00      
  2.00608e-03      1.00000e+00      
  2.01108e-03      1.00000e+00      
  2.01608e-03      1.00000e+00      
  2.02108e-03      1.00000e+00      
  2.02608e-03      1.00000e+00      
  2.03108e-03      1.00000e+00      
  2.03608e-03      1.00000e+00      
  2.04108e-03      1.00000e+00      
  2.04608e-03      1.00000e+00      
  2.05108e-03      1.00000e+00      
  2.05608e-03      1.00000e+00      
  2.06108e-03      1.00000e+00      
  2.06608e-03      1.00000e+00      
  2.07108e-03      1.00000e+00      
  2.07608e-03      1.00000e+00      
  2.08108e-03      1.00000e+00      
  2.08608e-03      1.00000e+00      
  2.09108e-03      1.00000e+00      
  2.09608e-03      1.00000e+00      
  2.10108e-03      1.00000e+00      
  2.10608e-03      1.00000e+00      
  2.11108e-03      1.00000e+00      
  2.11608e-03      1.00000e+00      
  2.12108e-03      1.00000e+00      
  2.12609e-03      1.00000e+00      
  2.13109e-03      1.00000e+00      
  2.13609e-03      1.00000e+00      
  2.14109e-03      1.00000e+00      
  2.14609e-03      1.00000e+00      
  2.15109e-03      1.00000e+00      
  2.15609e-03      1.00000e+00      
  2.16109e-03      1.00000e+00      
  2.16609e-03      1.00000e+00      
  2.17109e-03      1.00000e+00      
  2.17609e-03      1.00000e+00      
  2.18109e-03      1.00000e+00      
  2.18609e-03      1.00000e+00      
  2.19109e-03      1.00000e+00      
  2.19609e-03      1.00000e+00      
  2.20109e-03      1.00000e+00      
  2.20609e-03      1.00000e+00      
  2.21109e-03      1.00000e+00      
  2.21609e-03      1.00000e+00      
  2.22109e-03      1.00000e+00      
  2.22609e-03      1.00000e+00      
  2.23109e-03      1.00000e+00      
  2.23609e-03      1.00000e+00      
  2.24109e-03      1.00000e+00      
  2.24609e-03      1.00000e+00      
  2.25109e-03      1.00000e+00      
  2.25609e-03      1.00000e+00      
  2.26109e-03      1.00000e+00      
  2.26609e-03      1.00000e+00      
  2.27109e-03      1.00000e+00      
  2.27609e-03      1.00000e+00      
  2.28109e-03      1.00000e+00      
  2.28609e-03      1.00000e+00      
  2.29109e-03      1.00000e+00      
  2.29609e-03      1.00000e+00      
  2.30109e-03      1.00000e+00      
  2.30609e-03      1.00000e+00      
  2.31109e-03      1.00000e+00      
  2.31609e-03      1.00000e+00      
  2.32109e-03      1.00000e+00      
  2.32609e-03      1.00000e+00      
  2.33109e-03      1.00000e+00      
  2.33609e-03      1.00000e+00      
  2.34109e-03      1.00000e+00      
  2.34609e-03      1.00000e+00      
  2.35109e-03      1.00000e+00      
  2.35609e-03      1.00000e+00      
  2.36109e-03      1.00000e+00      
  2.36609e-03      1.00000e+00      
  2.37109e-03      1.00000e+00      
  2.37610e-03      1.00000e+00      
  2.38110e-03      1.00000e+00      
  2.38610e-03      1.00000e+00      
  2.39110e-03      1.00000e+00      
  2.39610e-03      1.00000e+00      
  2.40110e-03      1.00000e+00      
  2.40610e-03      1.00000e+00      
  2.41110e-03      1.00000e+00      
  2.41610e-03      1.00000e+00      
  2.42110e-03      1.00000e+00      
  2.42610e-03      1.00000e+00      
  2.43110e-03      1.00000e+00      
  2.43610e-03      1.00000e+00      
  2.44110e-03      1.00000e+00      
  2.44610e-03      1.00000e+00      
  2.45110e-03      1.00000e+00      
  2.45610e-03      1.00000e+00      
  2.46110e-03      1.00000e+00      
  2.46610e-03      1.00000e+00      
  2.47110e-03      1.00000e+00      
  2.47610e-03      1.00000e+00      
  2.48110e-03      1.00000e+00      
  2.48610e-03      1.00000e+00      
  2.49110e-03      1.00000e+00      
  2.49610e-03      1.00000e+00      
  2.50110e-03      1.00000e+00      
  2.50610e-03      1.00000e+00      
  2.51110e-03      1.00000e+00      
  2.51610e-03      1.00000e+00      
  2.52110e-03      1.00000e+00      
  2.52610e-03      1.00000e+00      
  2.53110e-03      1.00000e+00      
  2.53610e-03      1.00000e+00      
  2.54110e-03      1.00000e+00      
  2.54610e-03      1.00000e+00      
  2.55110e-03      1.00000e+00      
  2.55610e-03      1.00000e+00      
  2.56110e-03      1.00000e+00      
  2.56610e-03      1.00000e+00      
  2.57110e-03      1.00000e+00      
  2.57610e-03      1.00000e+00      
  2.58110e-03      1.00000e+00      
  2.58610e-03      1.00000e+00      
  2.59110e-03      1.00000e+00      
  2.59610e-03      1.00000e+00      
  2.60110e-03      1.00000e+00      
  2.60610e-03      1.00000e+00      
  2.61110e-03      1.00000e+00      
  2.61610e-03      1.00000e+00      
  2.62110e-03      1.00000e+00      
  2.62611e-03      1.00000e+00      
  2.63111e-03      1.00000e+00      
  2.63611e-03      1.00000e+00      
  2.64111e-03      1.00000e+00      
  2.64611e-03      1.00000e+00      
  2.65111e-03      1.00000e+00      
  2.65611e-03      1.00000e+00      
  2.66111e-03      1.00000e+00      
  2.66611e-03      1.00000e+00      
  2.67111e-03      1.00000e+00      
  2.67611e-03      1.00000e+00      
  2.68111e-03      1.00000e+00      
  2.68611e-03      1.00000e+00      
  2.69111e-03      1.00000e+00      
  2.69611e-03      1.00000e+00      
  2.70111e-03      1.00000e+00      
  2.70611e-03      1.00000e+00      
  2.71111e-03      1.00000e+00      
  2.71611e-03      1.00000e+00      
  2.72111e-03      1.00000e+00      
  2.72611e-03      1.00000e+00      
  2.73111e-03      1.00000e+00      
  2.73611e-03      1.00000e+00      
  2.74111e-03      1.00000e+00      
  2.74611e-03      1.00000e+00      
  2.75111e-03      1.00000e+00      
  2.75611e-03      1.00000e+00      
  2.76111e-03      1.00000e+00      
  2.76611e-03      1.00000e+00      
  2.77111e-03      1.00000e+00      
  2.77611e-03      1.00000e+00      
  2.78111e-03      1.00000e+00      
  2.78611e-03      1.00000e+00      
  2.79111e-03      1.00000e+00      
  2.79611e-03      1.00000e+00      
  2.80111e-03      1.00000e+00      
  2.80611e-03      1.00000e+00      
  2.81111e-03      1.00000e+00      
  2.81611e-03      1.00000e+00      
  2.82111e-03      1.00000e+00      
  2.82611e-03      1.00000e+00      
  2.83111e-03      1.00000e+00      
  2.83611e-03      1.00000e+00      
  2.84111e-03      1.00000e+00      
  2.84611e-03      1.00000e+00      
  2.85111e-03      1.00000e+00      
  2.85611e-03      1.00000e+00      
  2.86111e-03      1.00000e+00      
  2.86611e-03      1.00000e+00      
  2.87111e-03      1.00000e+00      
  2.87612e-03      1.00000e+00      
  2.88112e-03      1.00000e+00      
  2.88612e-03      1.00000e+00      
  2.89112e-03      1.00000e+00      
  2.89612e-03      1.00000e+00      
  2.90112e-03      1.00000e+00      
  2.90612e-03      1.00000e+00      
  2.91112e-03      1.00000e+00      
  2.91612e-03      1.00000e+00      
  2.92112e-03      1.00000e+00      
  2.92612e-03      1.00000e+00      
  2.93112e-03      1.00000e+00      
  2.93612e-03      1.00000e+00      
  2.94112e-03      1.00000e+00      
  2.94612e-03      1.00000e+00      
  2.95112e-03      1.00000e+00      
  2.95612e-03      1.00000e+00      
  2.96112e-03      1.00000e+00      
  2.96612e-03      1.00000e+00      
  2.97112e-03      1.00000e+00      
  2.97612e-03      1.00000e+00      
  2.98112e-03      1.00000e+00      
  2.98612e-03      1.00000e+00      
  2.99112e-03      1.00000e+00      
  2.99612e-03      1.00000e+00      
  3.00112e-03      1.00000e+00      
  3.00612e-03      1.00000e+00      
  3.01112e-03      1.00000e+00      
  3.01612e-03      1.00000e+00      
  3.02112e-03      1.00000e+00      
  3.02612e-03      1.00000e+00      
  3.03112e-03      1.00000e+00      
  3.03612e-03      1.00000e+00      
  3.04112e-03      1.00000e+00      
  3.04612e-03      1.00000e+00      
  3.05112e-03      1.00000e+00      
  3.05612e-03      1.00000e+00      
  3.06112e-03      1.00000e+00      
  3.06612e-03      1.00000e+00      
  3.07112e-03      1.00000e+00      
  3.07612e-03      1.00000e+00      
  3.08112e-03      1.00000e+00      
  3.08612e-03      1.00000e+00      
  3.09112e-03      1.00000e+00      
  3.09612e-03      1.00000e+00      
  3.10112e-03      1.00000e+00      
  3.10612e-03      1.00000e+00      
  3.11112e-03      1.00000e+00      
  3.11612e-03      1.00000e+00      
  3.12112e-03      1.00000e+00      
  3.12613e-03      1.00000e+00      
  3.13113e-03      1.00000e+00      
  3.13613e-03      1.00000e+00      
  3.14113e-03      1.00000e+00      
  3.14613e-03      1.00000e+00      
  3.15113e-03      1.00000e+00      
  3.15613e-03      1.00000e+00      
  3.16113e-03      1.00000e+00      
  3.16613e-03      1.00000e+00      
  3.17113e-03      1.00000e+00      
  3.17613e-03      1.00000e+00      
  3.18113e-03      1.00000e+00      
  3.18613e-03      1.00000e+00      
  3.19113e-03      1.00000e+00      
  3.19613e-03      1.00000e+00      
  3.20113e-03      1.00000e+00      
  3.20613e-03      1.00000e+00      
  3.21113e-03      1.00000e+00      
  3.21613e-03      1.00000e+00      
  3.22113e-03      1.00000e+00      
  3.22613e-03      1.00000e+00      
  3.23113e-03      1.00000e+00      
  3.23613e-03      1.00000e+00      
  3.24113e-03      1.00000e+00      
  3.24613e-03      1.00000e+00      
  3.25113e-03      1.00000e+00      
  3.25613e-03      1.00000e+00      
  3.26113e-03      1.00000e+00      
  3.26613e-03      1.00000e+00      
  3.27113e-03      1.00000e+00      
  3.27613e-03      1.00000e+00      
  3.28113e-03      1.00000e+00      
  3.28613e-03      1.00000e+00      
  3.29113e-03      1.00000e+00      
  3.29613e-03      1.00000e+00      
  3.30113e-03      1.00000e+00      
  3.30613e-03      1.00000e+00      
  3.31113e-03      1.00000e+00      
  3.31613e-03      1.00000e+00      
  3.32113e-03      1.00000e+00      
  3.32613e-03      1.00000e+00      
  3.33113e-03      1.00000e+00      
  3.33613e-03      1.00000e+00      
  3.34113e-03      1.00000e+00      
  3.34613e-03      1.00000e+00      
  3.35113e-03      1.00000e+00      
  3.35613e-03      1.00000e+00      
  3.36113e-03      1.00000e+00      
  3.36613e-03      1.00000e+00      
  3.37113e-03      1.00000e+00      
  3.37614e-03      1.00000e+00      
  3.38114e-03      1.00000e+00      
  3.38614e-03      1.00000e+00      
  3.39114e-03      1.00000e+00      
  3.39614e-03      1.00000e+00      
  3.40114e-03      1.00000e+00      
  3.40614e-03      1.00000e+00      
  3.41114e-03      1.00000e+00      
  3.41614e-03      1.00000e+00      
  3.42114e-03      1.00000e+00      
  3.42614e-03      1.00000e+00      
  3.43114e-03      1.00000e+00      
  3.43614e-03      1.00000e+00      
  3.44114e-03      1.00000e+00      
  3.44614e-03      1.00000e+00      
  3.45114e-03      1.00000e+00      
  3.45614e-03      1.00000e+00      
  3.46114e-03      1.00000e+00      
  3.46614e-03      1.00000e+00      
  3.47114e-03      1.00000e+00      
  3.47614e-03      1.00000e+00      
  3.48114e-03      1.00000e+00      
  3.48614e-03      1.00000e+00      
  3.49114e-03      1.00000e+00      
  3.49614e-03      1.00000e+00      
  3.50114e-03      1.00000e+00      
  3.50614e-03      1.00000e+00      
  3.51114e-03      1.00000e+00      
  3.51614e-03      1.00000e+00      
  3.52114e-03      1.00000e+00      
  3.52614e-03      1.00000e+00      
  3.53114e-03      1.00000e+00      
  3.53614e-03      1.00000e+00      
  3.54114e-03      1.00000e+00      
  3.54614e-03      1.00000e+00      
  3.55114e-03      1.00000e+00      
  3.55614e-03      1.00000e+00      
  3.56114e-03      1.00000e+00      
  3.56614e-03      1.00000e+00      
  3.57114e-03      1.00000e+00      
  3.57614e-03      1.00000e+00      
  3.58114e-03      1.00000e+00      
  3.58614e-03      1.00000e+00      
  3.59114e-03      1.00000e+00      
  3.59614e-03      1.00000e+00      
  3.60114e-03      1.00000e+00      
  3.60614e-03      1.00000e+00      
  3.61114e-03      1.00000e+00      
  3.61614e-03      1.00000e+00      
  3.62114e-03      1.00000e+00      
  3.62615e-03      1.00000e+00      
  3.63115e-03      1.00000e+00      
  3.63615e-03      1.00000e+00      
  3.64115e-03      1.00000e+00      
  3.64615e-03      1.00000e+00      
  3.65115e-03      1.00000e+00      
  3.65615e-03      1.00000e+00      
  3.66115e-03      1.00000e+00      
  3.66615e-03      1.00000e+00      
  3.67115e-03      1.00000e+00      
  3.67615e-03      1.00000e+00      
  3.68115e-03      1.00000e+00      
  3.68615e-03      1.00000e+00      
  3.69115e-03      1.00000e+00      
  3.69615e-03      1.00000e+00      
  3.70115e-03      1.00000e+00      
  3.70615e-03      1.00000e+00      
  3.71115e-03      1.00000e+00      
  3.71615e-03      1.00000e+00      
  3.72115e-03      1.00000e+00      
  3.72615e-03      1.00000e+00      
  3.73115e-03      1.00000e+00      
  3.73615e-03      1.00000e+00      
  3.74115e-03      1.00000e+00      
  3.74615e-03      1.00000e+00      
  3.75115e-03      1.00000e+00      
  3.75615e-03      1.00000e+00      
  3.76115e-03      1.00000e+00      
  3.76615e-03      1.00000e+00      
  3.77115e-03      1.00000e+00      
  3.77615e-03      1.00000e+00      
  3.78115e-03      1.00000e+00      
  3.78615e-03      1.00000e+00      
  3.79115e-03      1.00000e+00      
  3.79615e-03      1.00000e+00      
  3.80115e-03      1.00000e+00      
  3.80615e-03      1.00000e+00      
  3.81115e-03      1.00000e+00      
  3.81615e-03      1.00000e+00      
  3.82115e-03      1.00000e+00      
