# Theoretical SAS data
# q            I           
  3.56178e-01  9.72871e-05 
  3.57429e-01  9.64730e-05 
  3.58679e-01  9.56659e-05 
  3.59930e-01  9.48656e-05 
  3.61180e-01  9.40719e-05 
  3.62431e-01  9.32848e-05 
  3.63682e-01  9.25039e-05 
  3.64932e-01  9.17292e-05 
  3.66183e-01  9.09603e-05 
  3.67434e-01  9.01971e-05 
  3.68684e-01  8.94393e-05 
  3.69935e-01  8.86866e-05 
  3.71185e-01  8.79388e-05 
  3.72436e-01  8.71955e-05 
  3.73687e-01  8.64565e-05 
  3.74937e-01  8.57214e-05 
  3.76188e-01  8.49901e-05 
  3.77439e-01  8.42621e-05 
  3.78689e-01  8.35373e-05 
  3.79940e-01  8.28154e-05 
  3.81190e-01  8.20962e-05 
  3.82441e-01  8.13794e-05 
  3.83692e-01  8.06648e-05 
  3.84942e-01  7.99525e-05 
  3.86193e-01  7.92421e-05 
  3.87444e-01  7.85338e-05 
  3.88694e-01  7.78274e-05 
  3.89945e-01  7.71229e-05 
  3.91195e-01  7.64203e-05 
  3.92446e-01  7.57198e-05 
  3.93697e-01  7.50215e-05 
  3.94947e-01  7.43254e-05 
  3.96198e-01  7.36318e-05 
  3.97449e-01  7.29408e-05 
  3.98699e-01  7.22527e-05 
  3.99950e-01  7.15677e-05 
  4.01201e-01  7.08860e-05 
  4.02451e-01  7.02078e-05 
  4.03702e-01  6.95336e-05 
  4.04952e-01  6.88634e-05 
  4.06203e-01  6.81976e-05 
  4.07454e-01  6.75365e-05 
  4.08704e-01  6.68802e-05 
  4.09955e-01  6.62291e-05 
  4.11206e-01  6.55833e-05 
  4.12456e-01  6.49431e-05 
  4.13707e-01  6.43086e-05 
  4.14957e-01  6.36800e-05 
  4.16208e-01  6.30574e-05 
  4.17459e-01  6.24410e-05 
  4.18709e-01  6.18309e-05 
  4.19960e-01  6.12271e-05 
  4.21211e-01  6.06297e-05 
  4.22461e-01  6.00388e-05 
  4.23712e-01  5.94543e-05 
  4.24962e-01  5.88763e-05 
  4.26213e-01  5.83047e-05 
  4.27464e-01  5.77395e-05 
  4.28714e-01  5.71807e-05 
  4.29965e-01  5.66282e-05 
  4.31216e-01  5.60821e-05 
  4.32466e-01  5.55421e-05 
  4.33717e-01  5.50083e-05 
  4.34967e-01  5.44806e-05 
  4.36218e-01  5.39590e-05 
  4.37469e-01  5.34433e-05 
  4.38719e-01  5.29336e-05 
  4.39970e-01  5.24297e-05 
  4.41221e-01  5.19317e-05 
  4.42471e-01  5.14396e-05 
  4.43722e-01  5.09531e-05 
  4.44972e-01  5.04725e-05 
  4.46223e-01  4.99976e-05 
  4.47474e-01  4.95284e-05 
  4.48724e-01  4.90648e-05 
  4.49975e-01  4.86070e-05 
  4.51226e-01  4.81549e-05 
  4.52476e-01  4.77084e-05 
  4.53727e-01  4.72676e-05 
  4.54977e-01  4.68324e-05 
  4.56228e-01  4.64029e-05 
  4.57479e-01  4.59789e-05 
  4.58729e-01  4.55605e-05 
  4.59980e-01  4.51476e-05 
  4.61231e-01  4.47402e-05 
  4.62481e-01  4.43382e-05 
  4.63732e-01  4.39416e-05 
  4.64982e-01  4.35502e-05 
  4.66233e-01  4.31640e-05 
  4.67484e-01  4.27829e-05 
  4.68734e-01  4.24068e-05 
  4.69985e-01  4.20355e-05 
  4.71236e-01  4.16690e-05 
  4.72486e-01  4.13071e-05 
  4.73737e-01  4.09497e-05 
  4.74987e-01  4.05967e-05 
  4.76238e-01  4.02479e-05 
  4.77489e-01  3.99031e-05 
  4.78739e-01  3.95624e-05 
  4.79990e-01  3.92254e-05 
  4.81241e-01  3.88922e-05 
  4.82491e-01  3.85626e-05 
  4.83742e-01  3.82365e-05 
  4.84992e-01  3.79138e-05 
  4.86243e-01  3.75944e-05 
  4.87494e-01  3.72783e-05 
  4.88744e-01  3.69653e-05 
  4.89995e-01  3.66556e-05 
  4.91246e-01  3.63490e-05 
  4.92496e-01  3.60455e-05 
  4.93747e-01  3.57451e-05 
  4.94997e-01  3.54479e-05 
  4.96248e-01  3.51539e-05 
  4.97499e-01  3.48632e-05 
  4.98749e-01  3.45757e-05 
  5.00000e-01  3.42916e-05 
