# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  2.29865e-01  5.28104e-05  5.63023e-05 
  2.31115e-01  3.77684e-05  5.61169e-05 
  2.32366e-01  8.64323e-05  5.60385e-05 
  2.33617e-01  1.32343e-04  5.59675e-05 
  2.34867e-01  5.32312e-05  5.58141e-05 
  2.36118e-01  1.18334e-04  5.55171e-05 
  2.37368e-01  1.40531e-04  5.50543e-05 
  2.38619e-01  6.32902e-05  5.44444e-05 
  2.39870e-01  2.57870e-05  5.37415e-05 
  2.41120e-01  4.83750e-06  5.30223e-05 
  2.42371e-01  -4.33931e-05 5.23702e-05 
  2.43622e-01  -1.45629e-04 5.18572e-05 
  2.44872e-01  -1.17122e-04 5.15290e-05 
  2.46123e-01  -1.02460e-04 5.13971e-05 
  2.47373e-01  -4.21826e-05 5.14395e-05 
  2.48624e-01  -1.92677e-05 5.16101e-05 
  2.49875e-01  -4.18799e-05 5.18524e-05 
  2.51125e-01  -4.56540e-05 5.21146e-05 
  2.52376e-01  1.38148e-05  5.23601e-05 
  2.53627e-01  -4.81960e-05 5.25730e-05 
  2.54877e-01  4.27569e-05  5.27580e-05 
  2.56128e-01  1.33482e-04  5.29347e-05 
  2.57378e-01  2.82484e-06  5.31291e-05 
  2.58629e-01  8.56269e-05  5.33644e-05 
  2.59880e-01  1.51327e-04  5.36525e-05 
  2.61130e-01  1.61341e-04  5.39903e-05 
  2.62381e-01  2.28922e-04  5.43592e-05 
  2.63632e-01  2.12766e-04  5.47297e-05 
  2.64882e-01  2.23142e-04  5.50682e-05 
  2.66133e-01  3.06667e-04  5.53443e-05 
  2.67383e-01  2.65864e-04  5.55371e-05 
  2.68634e-01  1.90547e-04  5.56390e-05 
  2.69885e-01  3.44475e-04  5.56560e-05 
  2.71135e-01  2.49057e-04  5.56050e-05 
  2.72386e-01  3.11777e-04  5.55089e-05 
  2.73637e-01  3.89342e-04  5.53904e-05 
  2.74887e-01  3.51658e-04  5.52660e-05 
  2.76138e-01  4.10751e-04  5.51424e-05 
  2.77388e-01  3.14679e-04  5.50150e-05 
  2.78639e-01  2.68096e-04  5.48692e-05 
  2.79890e-01  3.48833e-04  5.46856e-05 
  2.81140e-01  3.79326e-04  5.44448e-05 
  2.82391e-01  2.67114e-04  5.41334e-05 
  2.83642e-01  3.48254e-04  5.37481e-05 
  2.84892e-01  2.51292e-04  5.32980e-05 
  2.86143e-01  8.74355e-05  5.28039e-05 
  2.87393e-01  2.77588e-04  5.22951e-05 
  2.88644e-01  2.06974e-04  5.18047e-05 
  2.89895e-01  1.72484e-04  5.13634e-05 
  2.91145e-01  2.16126e-04  5.09941e-05 
  2.92396e-01  1.38470e-04  5.07076e-05 
  2.93647e-01  6.69906e-05  5.05023e-05 
  2.94897e-01  1.16571e-04  5.03648e-05 
  2.96148e-01  1.44178e-04  5.02750e-05 
  2.97398e-01  2.61871e-04  5.02106e-05 
  2.98649e-01  1.92901e-04  5.01526e-05 
  2.99900e-01  1.52772e-04  5.00890e-05 
  3.01150e-01  1.44367e-04  5.00162e-05 
  3.02401e-01  1.82952e-04  4.99393e-05 
  3.03652e-01  7.93140e-05  4.98687e-05 
  3.04902e-01  3.98487e-05  4.98170e-05 
  3.06153e-01  1.36929e-04  4.97947e-05 
  3.07404e-01  8.13227e-05  4.98068e-05 
  3.08654e-01  1.10511e-04  4.98504e-05 
  3.09905e-01  1.68009e-04  4.99145e-05 
  3.11155e-01  1.40948e-04  4.99815e-05 
  3.12406e-01  1.67694e-04  5.00302e-05 
  3.13657e-01  2.09769e-04  5.00382e-05 
  3.14907e-01  1.93843e-04  4.99860e-05 
  3.16158e-01  2.49879e-04  4.98588e-05 
  3.17409e-01  1.46868e-04  4.96479e-05 
  3.18659e-01  1.36207e-04  4.93511e-05 
  3.19910e-01  1.24208e-04  4.89722e-05 
  3.21160e-01  2.32158e-04  4.85201e-05 
  3.22411e-01  1.69478e-04  4.80074e-05 
  3.23662e-01  2.44876e-05  4.74496e-05 
  3.24912e-01  -1.12600e-05 4.68646e-05 
  3.26163e-01  2.03659e-05  4.62728e-05 
  3.27414e-01  -3.86096e-05 4.56962e-05 
  3.28664e-01  3.81084e-05  4.51592e-05 
  3.29915e-01  -6.48278e-05 4.46871e-05 
  3.31165e-01  -6.70119e-05 4.43051e-05 
  3.32416e-01  -1.17184e-04 4.40357e-05 
  3.33667e-01  -1.36593e-04 4.38961e-05 
  3.34917e-01  -1.72493e-04 4.38949e-05 
  3.36168e-01  -8.59653e-05 4.40306e-05 
  3.37419e-01  -3.34711e-05 4.42907e-05 
  3.38669e-01  2.18402e-05  4.46524e-05 
  3.39920e-01  2.24168e-05  4.50858e-05 
  3.41170e-01  1.09455e-04  4.55568e-05 
  3.42421e-01  1.03303e-04  4.60318e-05 
  3.43672e-01  9.60489e-05  4.64803e-05 
  3.44922e-01  9.88553e-05  4.68780e-05 
  3.46173e-01  6.16561e-05  4.72077e-05 
  3.47424e-01  1.69004e-04  4.74595e-05 
  3.48674e-01  2.56613e-04  4.76298e-05 
  3.49925e-01  1.64727e-04  4.77197e-05 
  3.51175e-01  1.96991e-04  4.77330e-05 
  3.52426e-01  2.91644e-04  4.76746e-05 
  3.53677e-01  2.54826e-04  4.75495e-05 
  3.54927e-01  1.70924e-04  4.73624e-05 
  3.56178e-01  1.86910e-04  4.71180e-05 
  3.57429e-01  2.23819e-04  4.68223e-05 
  3.58679e-01  1.26452e-04  4.64835e-05 
  3.59930e-01  1.74785e-04  4.61132e-05 
  3.61180e-01  1.34118e-04  4.57263e-05 
  3.62431e-01  3.87504e-05  4.53406e-05 
  3.63682e-01  1.54805e-04  4.49753e-05 
  3.64932e-01  1.27395e-04  4.46480e-05 
  3.66183e-01  3.35005e-05  4.43722e-05 
  3.67434e-01  9.74608e-05  4.41547e-05 
  3.68684e-01  3.15234e-06  4.39942e-05 
  3.69935e-01  -4.13478e-05 4.38813e-05 
  3.71185e-01  1.34088e-07  4.38002e-05 
  3.72436e-01  1.52194e-04  4.37319e-05 
  3.73687e-01  9.88685e-05  4.36577e-05 
  3.74937e-01  2.07328e-05  4.35633e-05 
  3.76188e-01  -1.60766e-05 4.34415e-05 
  3.77439e-01  3.13831e-05  4.32939e-05 
  3.78689e-01  7.55141e-05  4.31312e-05 
  3.79940e-01  6.84278e-05  4.29708e-05 
  3.81190e-01  -1.05262e-05 4.28338e-05 
  3.82441e-01  -5.52184e-06 4.27409e-05 
  3.83692e-01  2.85814e-05  4.27077e-05 
  3.84942e-01  2.86158e-05  4.27415e-05 
  3.86193e-01  -3.68055e-05 4.28392e-05 
  3.87444e-01  1.84465e-04  4.29876e-05 
  3.88694e-01  7.48824e-05  4.31656e-05 
  3.89945e-01  1.05851e-04  4.33481e-05 
  3.91195e-01  1.03789e-04  4.35104e-05 
  3.92446e-01  1.95461e-04  4.36319e-05 
  3.93697e-01  1.88492e-04  4.36996e-05 
  3.94947e-01  1.86543e-04  4.37094e-05 
  3.96198e-01  5.20360e-05  4.36659e-05 
  3.97449e-01  2.00346e-04  4.35814e-05 
  3.98699e-01  1.75033e-04  4.34722e-05 
  3.99950e-01  1.47413e-04  4.33560e-05 
  4.01201e-01  1.75429e-04  4.32477e-05 
  4.02451e-01  9.86969e-05  4.31569e-05 
  4.03702e-01  6.60117e-05  4.30860e-05 
  4.04952e-01  1.08003e-04  4.30302e-05 
  4.06203e-01  1.34376e-04  4.29790e-05 
  4.07454e-01  1.03336e-04  4.29185e-05 
  4.08704e-01  1.52937e-04  4.28350e-05 
  4.09955e-01  1.91831e-04  4.27175e-05 
  4.11206e-01  1.24555e-04  4.25609e-05 
  4.12456e-01  1.04628e-04  4.23664e-05 
  4.13707e-01  8.63074e-05  4.21428e-05 
  4.14957e-01  8.17140e-05  4.19044e-05 
  4.16208e-01  4.63350e-05  4.16698e-05 
  4.17459e-01  8.50683e-05  4.14586e-05 
  4.18709e-01  5.87752e-05  4.12886e-05 
  4.19960e-01  6.22307e-05  4.11731e-05 
  4.21211e-01  6.71114e-05  4.11190e-05 
