# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  2.92396e-01  8.97285e-05  3.60219e-05 
  2.93647e-01  -3.81741e-05 3.59405e-05 
  2.94897e-01  4.93873e-05  3.58557e-05 
  2.96148e-01  4.29646e-05  3.57676e-05 
  2.97398e-01  8.68651e-05  3.56762e-05 
  2.98649e-01  5.04013e-05  3.55815e-05 
  2.99900e-01  1.15122e-04  3.54838e-05 
  3.01150e-01  9.12757e-05  3.53833e-05 
  3.02401e-01  3.86005e-05  3.52801e-05 
  3.03652e-01  9.89668e-05  3.51745e-05 
  3.04902e-01  6.39567e-05  3.50667e-05 
  3.06153e-01  5.40087e-05  3.49572e-05 
  3.07404e-01  5.40629e-05  3.48461e-05 
  3.08654e-01  3.73099e-05  3.47339e-05 
  3.09905e-01  2.27145e-05  3.46208e-05 
  3.11155e-01  5.89634e-05  3.45073e-05 
  3.12406e-01  5.09103e-05  3.43935e-05 
  3.13657e-01  2.63873e-05  3.42800e-05 
  3.14907e-01  3.04351e-05  3.41669e-05 
  3.16158e-01  8.26485e-05  3.40547e-05 
  3.17409e-01  9.25986e-05  3.39436e-05 
  3.18659e-01  1.38534e-05  3.38340e-05 
  3.19910e-01  -3.02998e-05 3.37260e-05 
  3.21160e-01  8.11625e-05  3.36200e-05 
  3.22411e-01  4.37470e-05  3.35161e-05 
  3.23662e-01  2.62283e-05  3.34146e-05 
  3.24912e-01  2.66398e-05  3.33156e-05 
  3.26163e-01  4.07843e-05  3.32192e-05 
  3.27414e-01  1.11161e-05  3.31257e-05 
  3.28664e-01  3.92861e-05  3.30349e-05 
  3.29915e-01  7.42329e-05  3.29471e-05 
  3.31165e-01  -5.41569e-06 3.28622e-05 
  3.32416e-01  -7.11335e-07 3.27801e-05 
  3.33667e-01  3.02837e-05  3.27010e-05 
  3.34917e-01  1.56666e-05  3.26246e-05 
  3.36168e-01  -7.96119e-06 3.25510e-05 
  3.37419e-01  6.11350e-05  3.24800e-05 
  3.38669e-01  4.63159e-05  3.24116e-05 
  3.39920e-01  -1.20995e-05 3.23454e-05 
  3.41170e-01  1.87388e-05  3.22815e-05 
  3.42421e-01  -4.55504e-05 3.22196e-05 
  3.43672e-01  1.04031e-06  3.21596e-05 
  3.44922e-01  3.75966e-05  3.21012e-05 
  3.46173e-01  6.68297e-05  3.20443e-05 
  3.47424e-01  9.13679e-06  3.19887e-05 
  3.48674e-01  2.68178e-06  3.19342e-05 
  3.49925e-01  -2.51036e-05 3.18806e-05 
  3.51175e-01  2.25694e-05  3.18278e-05 
  3.52426e-01  2.35448e-05  3.17755e-05 
  3.53677e-01  1.12143e-05  3.17236e-05 
  3.54927e-01  1.18564e-05  3.16720e-05 
  3.56178e-01  8.16113e-05  3.16205e-05 
  3.57429e-01  -2.14323e-06 3.15690e-05 
  3.58679e-01  3.48118e-05  3.15174e-05 
  3.59930e-01  -7.68279e-06 3.14655e-05 
  3.61180e-01  2.03324e-05  3.14134e-05 
  3.62431e-01  1.11413e-06  3.13610e-05 
  3.63682e-01  -1.25128e-05 3.13082e-05 
  3.64932e-01  3.34902e-05  3.12550e-05 
  3.66183e-01  -7.42022e-06 3.12014e-05 
  3.67434e-01  -2.79732e-05 3.11474e-05 
  3.68684e-01  -6.85848e-06 3.10931e-05 
  3.69935e-01  3.06409e-05  3.10384e-05 
  3.71185e-01  8.08243e-07  3.09835e-05 
  3.72436e-01  -4.94601e-05 3.09284e-05 
  3.73687e-01  3.10796e-05  3.08732e-05 
  3.74937e-01  9.05431e-05  3.08180e-05 
  3.76188e-01  -1.64299e-05 3.07627e-05 
