# Theoretical SAS data
# q            I           
  3.47424e-01  3.24044e-05 
  3.48674e-01  3.26377e-05 
  3.49925e-01  3.29205e-05 
  3.51175e-01  3.32388e-05 
  3.52426e-01  3.35793e-05 
  3.53677e-01  3.39293e-05 
  3.54927e-01  3.42768e-05 
  3.56178e-01  3.46111e-05 
  3.57429e-01  3.49224e-05 
  3.58679e-01  3.52021e-05 
  3.59930e-01  3.54430e-05 
  3.61180e-01  3.56392e-05 
  3.62431e-01  3.57860e-05 
  3.63682e-01  3.58805e-05 
  3.64932e-01  3.59208e-05 
  3.66183e-01  3.59065e-05 
  3.67434e-01  3.58386e-05 
  3.68684e-01  3.57192e-05 
  3.69935e-01  3.55517e-05 
  3.71185e-01  3.53403e-05 
  3.72436e-01  3.50902e-05 
  3.73687e-01  3.48076e-05 
  3.74937e-01  3.44991e-05 
  3.76188e-01  3.41717e-05 
  3.77439e-01  3.38329e-05 
  3.78689e-01  3.34902e-05 
  3.79940e-01  3.31513e-05 
  3.81190e-01  3.28235e-05 
  3.82441e-01  3.25139e-05 
  3.83692e-01  3.22291e-05 
  3.84942e-01  3.19751e-05 
  3.86193e-01  3.17572e-05 
  3.87444e-01  3.15800e-05 
  3.88694e-01  3.14470e-05 
  3.89945e-01  3.13607e-05 
  3.91195e-01  3.13228e-05 
  3.92446e-01  3.13338e-05 
  3.93697e-01  3.13931e-05 
  3.94947e-01  3.14990e-05 
  3.96198e-01  3.16490e-05 
  3.97449e-01  3.18392e-05 
  3.98699e-01  3.20652e-05 
  3.99950e-01  3.23214e-05 
  4.01201e-01  3.26016e-05 
  4.02451e-01  3.28990e-05 
  4.03702e-01  3.32060e-05 
  4.04952e-01  3.35150e-05 
  4.06203e-01  3.38178e-05 
  4.07454e-01  3.41061e-05 
  4.08704e-01  3.43719e-05 
  4.09955e-01  3.46072e-05 
  4.11206e-01  3.48041e-05 
  4.12456e-01  3.49556e-05 
  4.13707e-01  3.50548e-05 
  4.14957e-01  3.50958e-05 
  4.16208e-01  3.50735e-05 
  4.17459e-01  3.49836e-05 
  4.18709e-01  3.48227e-05 
  4.19960e-01  3.45886e-05 
  4.21211e-01  3.42801e-05 
  4.22461e-01  3.38972e-05 
  4.23712e-01  3.34409e-05 
  4.24962e-01  3.29133e-05 
  4.26213e-01  3.23175e-05 
  4.27464e-01  3.16579e-05 
  4.28714e-01  3.09396e-05 
  4.29965e-01  3.01686e-05 
  4.31216e-01  2.93517e-05 
  4.32466e-01  2.84965e-05 
  4.33717e-01  2.76111e-05 
  4.34967e-01  2.67038e-05 
  4.36218e-01  2.57836e-05 
  4.37469e-01  2.48595e-05 
  4.38719e-01  2.39405e-05 
  4.39970e-01  2.30356e-05 
  4.41221e-01  2.21536e-05 
  4.42471e-01  2.13029e-05 
  4.43722e-01  2.04916e-05 
  4.44972e-01  1.97270e-05 
  4.46223e-01  1.90160e-05 
  4.47474e-01  1.83647e-05 
  4.48724e-01  1.77784e-05 
  4.49975e-01  1.72615e-05 
  4.51226e-01  1.68174e-05 
  4.52476e-01  1.64488e-05 
  4.53727e-01  1.61574e-05 
  4.54977e-01  1.59436e-05 
  4.56228e-01  1.58074e-05 
  4.57479e-01  1.57474e-05 
  4.58729e-01  1.57618e-05 
  4.59980e-01  1.58474e-05 
  4.61231e-01  1.60008e-05 
  4.62481e-01  1.62177e-05 
  4.63732e-01  1.64931e-05 
  4.64982e-01  1.68215e-05 
  4.66233e-01  1.71973e-05 
  4.67484e-01  1.76141e-05 
  4.68734e-01  1.80657e-05 
  4.69985e-01  1.85455e-05 
  4.71236e-01  1.90472e-05 
  4.72486e-01  1.95641e-05 
  4.73737e-01  2.00901e-05 
  4.74987e-01  2.06192e-05 
  4.76238e-01  2.11456e-05 
  4.77489e-01  2.16642e-05 
