# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  2.28614e-01  8.26703e-04  9.67353e-05 
  2.29865e-01  9.59907e-04  9.55109e-05 
  2.31115e-01  7.78048e-04  9.43355e-05 
  2.32366e-01  5.27099e-04  9.32136e-05 
  2.33617e-01  4.82444e-04  9.21494e-05 
  2.34867e-01  4.39413e-04  9.11462e-05 
  2.36118e-01  3.18140e-04  9.02070e-05 
  2.37368e-01  1.26079e-04  8.93340e-05 
  2.38619e-01  1.23123e-04  8.85287e-05 
  2.39870e-01  1.08474e-05  8.77922e-05 
  2.41120e-01  1.38831e-04  8.71245e-05 
  2.42371e-01  4.75865e-05  8.65253e-05 
  2.43622e-01  -2.80739e-06 8.59935e-05 
  2.44872e-01  -1.30285e-04 8.55273e-05 
  2.46123e-01  7.51470e-05  8.51247e-05 
  2.47373e-01  2.29949e-04  8.47827e-05 
  2.48624e-01  -5.02026e-05 8.44982e-05 
  2.49875e-01  -1.00362e-04 8.42676e-05 
  2.51125e-01  1.21291e-06  8.40869e-05 
  2.52376e-01  -1.35366e-07 8.39519e-05 
  2.53627e-01  -6.09033e-05 8.38582e-05 
  2.54877e-01  5.17611e-05  8.38012e-05 
  2.56128e-01  4.09499e-05  8.37764e-05 
  2.57378e-01  3.48776e-05  8.37791e-05 
  2.58629e-01  9.80397e-05  8.38048e-05 
  2.59880e-01  1.89402e-04  8.38490e-05 
  2.61130e-01  4.80306e-05  8.39073e-05 
  2.62381e-01  1.73947e-04  8.39756e-05 
  2.63632e-01  2.42906e-04  8.40499e-05 
  2.64882e-01  1.81614e-04  8.41266e-05 
  2.66133e-01  2.02032e-04  8.42022e-05 
  2.67383e-01  3.24140e-04  8.42734e-05 
  2.68634e-01  3.69016e-04  8.43374e-05 
  2.69885e-01  2.45816e-04  8.43915e-05 
  2.71135e-01  3.51745e-04  8.44335e-05 
  2.72386e-01  3.65921e-04  8.44612e-05 
  2.73637e-01  3.04100e-04  8.44729e-05 
  2.74887e-01  4.66569e-04  8.44671e-05 
  2.76138e-01  5.39687e-04  8.44426e-05 
  2.77388e-01  4.12148e-04  8.43986e-05 
  2.78639e-01  3.77488e-04  8.43343e-05 
  2.79890e-01  4.39839e-04  8.42493e-05 
  2.81140e-01  4.91410e-04  8.41433e-05 
  2.82391e-01  5.62357e-04  8.40165e-05 
  2.83642e-01  5.06099e-04  8.38689e-05 
  2.84892e-01  3.36021e-04  8.37011e-05 
  2.86143e-01  4.45487e-04  8.35136e-05 
  2.87393e-01  5.53923e-04  8.33072e-05 
  2.88644e-01  4.09864e-04  8.30826e-05 
  2.89895e-01  5.39658e-04  8.28410e-05 
  2.91145e-01  4.38104e-04  8.25834e-05 
  2.92396e-01  2.68526e-04  8.23112e-05 
  2.93647e-01  5.40941e-04  8.20254e-05 
  2.94897e-01  5.22352e-04  8.17276e-05 
  2.96148e-01  4.03561e-04  8.14191e-05 
  2.97398e-01  4.20056e-04  8.11014e-05 
  2.98649e-01  3.64013e-04  8.07760e-05 
  2.99900e-01  4.11892e-04  8.04442e-05 
  3.01150e-01  2.27694e-04  8.01077e-05 
  3.02401e-01  3.85002e-04  7.97678e-05 
  3.03652e-01  3.50374e-04  7.94260e-05 
  3.04902e-01  1.00382e-04  7.90836e-05 
  3.06153e-01  3.18837e-04  7.87420e-05 
  3.07404e-01  3.11933e-04  7.84024e-05 
  3.08654e-01  2.38139e-04  7.80661e-05 
  3.09905e-01  2.62751e-04  7.77341e-05 
  3.11155e-01  1.43027e-04  7.74074e-05 
  3.12406e-01  2.06312e-04  7.70871e-05 
  3.13657e-01  9.08262e-05  7.67739e-05 
  3.14907e-01  6.96376e-05  7.64686e-05 
  3.16158e-01  5.36357e-05  7.61719e-05 
