# Theoretical SAS data
# q            I           
  3.41170e-01  8.29580e-05 
  3.42421e-01  9.87630e-05 
  3.43672e-01  1.19668e-04 
  3.44922e-01  1.44790e-04 
  3.46173e-01  1.73282e-04 
  3.47424e-01  2.04332e-04 
  3.48674e-01  2.37176e-04 
  3.49925e-01  2.71096e-04 
  3.51175e-01  3.05429e-04 
  3.52426e-01  3.39568e-04 
  3.53677e-01  3.72965e-04 
  3.54927e-01  4.05131e-04 
  3.56178e-01  4.35639e-04 
  3.57429e-01  4.64120e-04 
  3.58679e-01  4.90267e-04 
  3.59930e-01  5.13829e-04 
  3.61180e-01  5.34614e-04 
  3.62431e-01  5.52482e-04 
  3.63682e-01  5.67344e-04 
  3.64932e-01  5.79158e-04 
  3.66183e-01  5.87926e-04 
  3.67434e-01  5.93692e-04 
  3.68684e-01  5.96534e-04 
  3.69935e-01  5.96560e-04 
  3.71185e-01  5.93909e-04 
  3.72436e-01  5.88742e-04 
  3.73687e-01  5.81237e-04 
  3.74937e-01  5.71589e-04 
  3.76188e-01  5.60003e-04 
  3.77439e-01  5.46693e-04 
  3.78689e-01  5.31874e-04 
  3.79940e-01  5.15763e-04 
  3.81190e-01  4.98574e-04 
  3.82441e-01  4.80516e-04 
  3.83692e-01  4.61789e-04 
  3.84942e-01  4.42586e-04 
  3.86193e-01  4.23087e-04 
  3.87444e-01  4.03457e-04 
  3.88694e-01  3.83851e-04 
  3.89945e-01  3.64408e-04 
  3.91195e-01  3.45249e-04 
  3.92446e-01  3.26483e-04 
  3.93697e-01  3.08204e-04 
  3.94947e-01  2.90487e-04 
  3.96198e-01  2.73396e-04 
  3.97449e-01  2.56981e-04 
  3.98699e-01  2.41278e-04 
  3.99950e-01  2.26311e-04 
  4.01201e-01  2.12093e-04 
  4.02451e-01  1.98629e-04 
  4.03702e-01  1.85914e-04 
  4.04952e-01  1.73935e-04 
  4.06203e-01  1.62676e-04 
  4.07454e-01  1.52113e-04 
  4.08704e-01  1.42221e-04 
  4.09955e-01  1.32970e-04 
  4.11206e-01  1.24332e-04 
  4.12456e-01  1.16275e-04 
  4.13707e-01  1.08770e-04 
  4.14957e-01  1.01787e-04 
  4.16208e-01  9.52984e-05 
  4.17459e-01  8.92797e-05 
  4.18709e-01  8.37075e-05 
  4.19960e-01  7.85617e-05 
  4.21211e-01  7.38248e-05 
  4.22461e-01  6.94820e-05 
  4.23712e-01  6.55211e-05 
  4.24962e-01  6.19324e-05 
  4.26213e-01  5.87082e-05 
  4.27464e-01  5.58425e-05 
  4.28714e-01  5.33307e-05 
  4.29965e-01  5.11686e-05 
  4.31216e-01  4.93529e-05 
  4.32466e-01  4.78795e-05 
  4.33717e-01  4.67439e-05 
  4.34967e-01  4.59400e-05 
  4.36218e-01  4.54603e-05 
  4.37469e-01  4.52949e-05 
  4.38719e-01  4.54313e-05 
  4.39970e-01  4.58542e-05 
  4.41221e-01  4.65451e-05 
  4.42471e-01  4.74822e-05 
  4.43722e-01  4.86402e-05 
  4.44972e-01  4.99906e-05 
  4.46223e-01  5.15013e-05 
  4.47474e-01  5.31374e-05 
  4.48724e-01  5.48610e-05 
  4.49975e-01  5.66318e-05 
  4.51226e-01  5.84074e-05 
  4.52476e-01  6.01439e-05 
  4.53727e-01  6.17968e-05 
  4.54977e-01  6.33210e-05 
  4.56228e-01  6.46721e-05 
  4.57479e-01  6.58069e-05 
  4.58729e-01  6.66841e-05 
  4.59980e-01  6.72653e-05 
  4.61231e-01  6.75156e-05 
  4.62481e-01  6.74043e-05 
  4.63732e-01  6.69059e-05 
  4.64982e-01  6.60005e-05 
  4.66233e-01  6.46746e-05 
  4.67484e-01  6.29216e-05 
  4.68734e-01  6.07424e-05 
  4.69985e-01  5.81456e-05 
  4.71236e-01  5.51478e-05 
  4.72486e-01  5.17741e-05 
  4.73737e-01  4.80578e-05 
  4.74987e-01  4.40404e-05 
  4.76238e-01  3.97717e-05 
  4.77489e-01  3.53094e-05 
  4.78739e-01  3.07183e-05 
  4.79990e-01  2.60703e-05 
  4.81241e-01  2.14436e-05 
  4.82491e-01  1.69217e-05 
  4.83742e-01  1.25928e-05 
  4.84992e-01  8.54868e-06 
  4.86243e-01  4.88373e-06 
  4.87494e-01  1.69383e-06 
  4.88744e-01  -9.24865e-07
  4.89995e-01  -2.87709e-06
  4.91246e-01  -4.06978e-06
  4.92496e-01  -4.41328e-06
  4.93747e-01  -3.82265e-06
  4.94997e-01  -2.21888e-06
  4.96248e-01  4.69894e-07 
  4.97499e-01  4.30722e-06 
  4.98749e-01  9.34726e-06 
  5.00000e-01  1.56338e-05 
