# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  2.73637e-01  9.06667e-05  6.73331e-05 
  2.74887e-01  1.24408e-04  6.73672e-05 
  2.76138e-01  2.87999e-04  6.73860e-05 
  2.77388e-01  2.60388e-04  6.73885e-05 
  2.78639e-01  3.35263e-04  6.73739e-05 
  2.79890e-01  3.15072e-04  6.73414e-05 
  2.81140e-01  2.54501e-04  6.72908e-05 
  2.82391e-01  3.24921e-04  6.72220e-05 
  2.83642e-01  3.52037e-04  6.71349e-05 
  2.84892e-01  3.67471e-04  6.70297e-05 
  2.86143e-01  3.71723e-04  6.69070e-05 
  2.87393e-01  4.61005e-04  6.67672e-05 
  2.88644e-01  2.84015e-04  6.66109e-05 
  2.89895e-01  2.73281e-04  6.64391e-05 
  2.91145e-01  2.95810e-04  6.62526e-05 
  2.92396e-01  2.99962e-04  6.60524e-05 
  2.93647e-01  2.00046e-04  6.58397e-05 
  2.94897e-01  2.12589e-04  6.56155e-05 
  2.96148e-01  3.15521e-04  6.53811e-05 
  2.97398e-01  3.19783e-04  6.51377e-05 
  2.98649e-01  2.31167e-04  6.48865e-05 
  2.99900e-01  3.30109e-04  6.46289e-05 
  3.01150e-01  1.79100e-04  6.43662e-05 
  3.02401e-01  1.85150e-04  6.40995e-05 
  3.03652e-01  2.25629e-04  6.38302e-05 
  3.04902e-01  2.23646e-04  6.35594e-05 
  3.06153e-01  1.47650e-04  6.32882e-05 
  3.07404e-01  2.80324e-04  6.30179e-05 
  3.08654e-01  2.40002e-04  6.27495e-05 
  3.09905e-01  1.22738e-04  6.24839e-05 
  3.11155e-01  1.10503e-05  6.22220e-05 
  3.12406e-01  1.84750e-04  6.19647e-05 
  3.13657e-01  1.88020e-04  6.17128e-05 
  3.14907e-01  6.90126e-05  6.14668e-05 
  3.16158e-01  1.05397e-04  6.12274e-05 
  3.17409e-01  2.19095e-04  6.09950e-05 
  3.18659e-01  1.64181e-05  6.07701e-05 
  3.19910e-01  3.70504e-05  6.05530e-05 
  3.21160e-01  1.90549e-05  6.03438e-05 
  3.22411e-01  1.15179e-04  6.01427e-05 
  3.23662e-01  3.04323e-05  5.99498e-05 
  3.24912e-01  6.02428e-06  5.97651e-05 
  3.26163e-01  9.50020e-05  5.95884e-05 
  3.27414e-01  8.55698e-05  5.94197e-05 
  3.28664e-01  8.21160e-05  5.92586e-05 
  3.29915e-01  6.31537e-05  5.91050e-05 
  3.31165e-01  -6.36244e-05 5.89585e-05 
  3.32416e-01  8.95614e-05  5.88188e-05 
  3.33667e-01  3.66632e-05  5.86855e-05 
  3.34917e-01  -6.89334e-05 5.85581e-05 
  3.36168e-01  1.17493e-05  5.84363e-05 
  3.37419e-01  -4.40846e-05 5.83195e-05 
  3.38669e-01  -2.40196e-05 5.82074e-05 
  3.39920e-01  -8.24590e-06 5.80994e-05 
  3.41170e-01  -2.91012e-05 5.79952e-05 
  3.42421e-01  -1.70217e-05 5.78942e-05 
  3.43672e-01  -7.74747e-05 5.77961e-05 
  3.44922e-01  1.45236e-05  5.77004e-05 
  3.46173e-01  6.55753e-05  5.76067e-05 
  3.47424e-01  -1.16713e-05 5.75146e-05 
  3.48674e-01  -6.94601e-06 5.74238e-05 
  3.49925e-01  3.65782e-05  5.73340e-05 
  3.51175e-01  -1.01311e-05 5.72449e-05 
  3.52426e-01  1.22265e-04  5.71561e-05 
  3.53677e-01  -7.13213e-05 5.70675e-05 
  3.54927e-01  4.98688e-05  5.69789e-05 
  3.56178e-01  -3.56941e-05 5.68900e-05 
  3.57429e-01  -2.00571e-05 5.68008e-05 
  3.58679e-01  1.63540e-05  5.67111e-05 
  3.59930e-01  2.06663e-05  5.66208e-05 
  3.61180e-01  -6.11187e-05 5.65299e-05 
  3.62431e-01  4.62048e-05  5.64383e-05 
  3.63682e-01  2.84383e-05  5.63460e-05 
  3.64932e-01  3.89596e-05  5.62531e-05 
  3.66183e-01  4.18419e-06  5.61594e-05 
  3.67434e-01  -2.10034e-05 5.60651e-05 
  3.68684e-01  9.47389e-05  5.59702e-05 
  3.69935e-01  -3.19453e-05 5.58748e-05 
  3.71185e-01  -6.13632e-05 5.57789e-05 
  3.72436e-01  1.05145e-04  5.56827e-05 
  3.73687e-01  7.60041e-05  5.55862e-05 
  3.74937e-01  4.83826e-06  5.54894e-05 
  3.76188e-01  7.62167e-05  5.53926e-05 
  3.77439e-01  -5.27804e-05 5.52958e-05 
  3.78689e-01  8.99992e-05  5.51991e-05 
  3.79940e-01  4.18574e-05  5.51026e-05 
  3.81190e-01  -2.93990e-06 5.50063e-05 
  3.82441e-01  6.08618e-06  5.49104e-05 
  3.83692e-01  -1.43174e-06 5.48149e-05 
  3.84942e-01  4.04174e-05  5.47199e-05 
  3.86193e-01  -4.19892e-05 5.46255e-05 
  3.87444e-01  -5.10458e-05 5.45317e-05 
  3.88694e-01  5.22322e-05  5.44386e-05 
  3.89945e-01  -1.68774e-05 5.43462e-05 
  3.91195e-01  -2.89311e-05 5.42546e-05 
  3.92446e-01  8.51892e-06  5.41637e-05 
  3.93697e-01  1.19012e-04  5.40737e-05 
  3.94947e-01  8.54576e-05  5.39845e-05 
  3.96198e-01  6.97245e-06  5.38961e-05 
  3.97449e-01  -9.33192e-05 5.38085e-05 
  3.98699e-01  -4.27699e-05 5.37218e-05 
  3.99950e-01  3.25628e-05  5.36359e-05 
  4.01201e-01  7.29709e-06  5.35508e-05 
  4.02451e-01  1.62982e-05  5.34665e-05 
  4.03702e-01  -3.68715e-05 5.33830e-05 
  4.04952e-01  4.98108e-05  5.33003e-05 
  4.06203e-01  -2.57302e-05 5.32183e-05 
  4.07454e-01  2.05617e-05  5.31371e-05 
  4.08704e-01  -3.13454e-05 5.30565e-05 
  4.09955e-01  7.62739e-05  5.29767e-05 
  4.11206e-01  -5.85564e-05 5.28975e-05 
  4.12456e-01  5.41559e-05  5.28189e-05 
  4.13707e-01  -6.63313e-06 5.27410e-05 
  4.14957e-01  -3.45582e-05 5.26636e-05 
  4.16208e-01  -6.19359e-05 5.25869e-05 
  4.17459e-01  5.07796e-05  5.25108e-05 
  4.18709e-01  6.67308e-05  5.24352e-05 
  4.19960e-01  4.25622e-05  5.23602e-05 
  4.21211e-01  -7.23346e-06 5.22857e-05 
  4.22461e-01  6.92890e-05  5.22117e-05 
  4.23712e-01  -6.20330e-05 5.21383e-05 
  4.24962e-01  3.23237e-05  5.20654e-05 
  4.26213e-01  5.83642e-05  5.19930e-05 
  4.27464e-01  -7.79002e-05 5.19211e-05 
  4.28714e-01  -4.15441e-06 5.18497e-05 
  4.29965e-01  5.44502e-05  5.17788e-05 
  4.31216e-01  -2.33152e-05 5.17084e-05 
  4.32466e-01  2.03953e-05  5.16385e-05 
  4.33717e-01  -1.02827e-04 5.15690e-05 
  4.34967e-01  1.10525e-05  5.15000e-05 
  4.36218e-01  -6.37164e-05 5.14314e-05 
  4.37469e-01  6.09074e-05  5.13633e-05 
  4.38719e-01  9.88358e-06  5.12956e-05 
  4.39970e-01  2.95846e-05  5.12283e-05 
  4.41221e-01  8.23115e-05  5.11613e-05 
  4.42471e-01  3.64536e-05  5.10947e-05 
  4.43722e-01  1.22262e-05  5.10284e-05 
  4.44972e-01  4.60008e-05  5.09625e-05 
  4.46223e-01  3.37229e-05  5.08968e-05 
  4.47474e-01  4.27904e-05  5.08313e-05 
  4.48724e-01  9.78021e-06  5.07661e-05 
  4.49975e-01  1.21781e-05  5.07011e-05 
  4.51226e-01  1.90719e-05  5.06363e-05 
  4.52476e-01  -5.12385e-05 5.05715e-05 
  4.53727e-01  9.00355e-05  5.05069e-05 
  4.54977e-01  2.14625e-05  5.04423e-05 
  4.56228e-01  1.89345e-05  5.03778e-05 
  4.57479e-01  1.77059e-05  5.03133e-05 
  4.58729e-01  7.10279e-05  5.02488e-05 
  4.59980e-01  1.37580e-05  5.01843e-05 
  4.61231e-01  7.06931e-05  5.01197e-05 
  4.62481e-01  -4.83622e-05 5.00551e-05 
  4.63732e-01  1.01555e-06  4.99904e-05 
  4.64982e-01  6.34913e-05  4.99256e-05 
  4.66233e-01  1.09326e-04  4.98607e-05 
  4.67484e-01  2.49512e-05  4.97957e-05 
  4.68734e-01  8.64434e-05  4.97306e-05 
  4.69985e-01  6.32011e-06  4.96655e-05 
  4.71236e-01  -2.60535e-05 4.96003e-05 
  4.72486e-01  2.84081e-05  4.95351e-05 
  4.73737e-01  5.42248e-05  4.94698e-05 
  4.74987e-01  1.47560e-05  4.94045e-05 
  4.76238e-01  5.18435e-05  4.93393e-05 
  4.77489e-01  1.07616e-04  4.92742e-05 
  4.78739e-01  -5.05469e-05 4.92091e-05 
  4.79990e-01  3.71994e-05  4.91443e-05 
  4.81241e-01  -9.48398e-05 4.90796e-05 
  4.82491e-01  4.45637e-05  4.90151e-05 
  4.83742e-01  4.23001e-05  4.89510e-05 
  4.84992e-01  2.63909e-06  4.88872e-05 
  4.86243e-01  3.57897e-05  4.88238e-05 
  4.87494e-01  3.19214e-05  4.87608e-05 
  4.88744e-01  1.03238e-04  4.86983e-05 
  4.89995e-01  1.29928e-05  4.86364e-05 
  4.91246e-01  -2.90026e-05 4.85750e-05 
  4.92496e-01  6.86087e-05  4.85143e-05 
  4.93747e-01  2.29851e-05  4.84542e-05 
  4.94997e-01  2.88949e-05  4.83948e-05 
  4.96248e-01  8.66153e-05  4.83362e-05 
  4.97499e-01  2.70075e-05  4.82783e-05 
  4.98749e-01  9.05553e-05  4.82211e-05 
  5.00000e-01  6.93004e-05  4.81648e-05 
