# Theoretical SAS data
# q            I           
  4.88744e-01  2.59791e-05 
  4.89995e-01  2.63019e-05 
  4.91246e-01  2.64978e-05 
  4.92496e-01  2.65481e-05 
  4.93747e-01  2.64440e-05 
  4.94997e-01  2.61877e-05 
  4.96248e-01  2.57927e-05 
  4.97499e-01  2.52829e-05 
  4.98749e-01  2.46905e-05 
  5.00000e-01  2.40530e-05 
