# Calculated data
# q            I           
  3.32416e-01  4.78931e-05 
  3.33667e-01  5.28133e-05 
  3.34917e-01  5.74715e-05 
  3.36168e-01  6.17965e-05 
  3.37419e-01  6.57253e-05 
  3.38669e-01  6.92034e-05 
  3.39920e-01  7.21853e-05 
  3.41170e-01  7.46351e-05 
  3.42421e-01  7.65261e-05 
  3.43672e-01  7.78414e-05 
  3.44922e-01  7.85735e-05 
  3.46173e-01  7.87241e-05 
  3.47424e-01  7.83041e-05 
  3.48674e-01  7.73326e-05 
  3.49925e-01  7.58369e-05 
  3.51175e-01  7.38518e-05 
  3.52426e-01  7.14186e-05 
  3.53677e-01  6.85847e-05 
  3.54927e-01  6.54025e-05 
  3.56178e-01  6.19286e-05 
  3.57429e-01  5.82233e-05 
  3.58679e-01  5.43489e-05 
  3.59930e-01  5.03695e-05 
  3.61180e-01  4.63498e-05 
  3.62431e-01  4.23541e-05 
  3.63682e-01  3.84456e-05 
  3.64932e-01  3.46854e-05 
  3.66183e-01  3.11318e-05 
  3.67434e-01  2.78396e-05 
  3.68684e-01  2.48594e-05 
  3.69935e-01  2.22369e-05 
  3.71185e-01  2.00124e-05 
  3.72436e-01  1.82206e-05 
  3.73687e-01  1.68897e-05 
  3.74937e-01  1.60418e-05 
  3.76188e-01  1.56923e-05 
  3.77439e-01  1.58496e-05 
  3.78689e-01  1.65158e-05 
  3.79940e-01  1.76861e-05 
  3.81190e-01  1.93492e-05 
  3.82441e-01  2.14878e-05 
  3.83692e-01  2.40783e-05 
  3.84942e-01  2.70920e-05 
  3.86193e-01  3.04947e-05 
  3.87444e-01  3.42480e-05 
  3.88694e-01  3.83091e-05 
  3.89945e-01  4.26321e-05 
  3.91195e-01  4.71681e-05 
  3.92446e-01  5.18661e-05 
  3.93697e-01  5.66736e-05 
  3.94947e-01  6.15372e-05 
  3.96198e-01  6.64034e-05 
  3.97449e-01  7.12193e-05 
  3.98699e-01  7.59329e-05 
  3.99950e-01  8.04941e-05 
  4.01201e-01  8.48551e-05 
  4.02451e-01  8.89711e-05 
  4.03702e-01  9.28003e-05 
  4.04952e-01  9.63052e-05 
  4.06203e-01  9.94521e-05 
  4.07454e-01  1.02212e-04 
  4.08704e-01  1.04561e-04 
  4.09955e-01  1.06479e-04 
  4.11206e-01  1.07953e-04 
  4.12456e-01  1.08974e-04 
  4.13707e-01  1.09537e-04 
  4.14957e-01  1.09646e-04 
  4.16208e-01  1.09306e-04 
  4.17459e-01  1.08528e-04 
  4.18709e-01  1.07331e-04 
  4.19960e-01  1.05733e-04 
