# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  2.48624e-01  1.85505e-04  8.17975e-05 
  2.49875e-01  -4.31622e-06 8.16067e-05 
  2.51125e-01  -1.02959e-04 8.14631e-05 
  2.52376e-01  -5.93887e-05 8.13624e-05 
  2.53627e-01  -5.20556e-06 8.13002e-05 
  2.54877e-01  -5.47780e-05 8.12716e-05 
  2.56128e-01  8.76117e-05  8.12722e-05 
  2.57378e-01  -8.19600e-06 8.12972e-05 
  2.58629e-01  4.02061e-05  8.13421e-05 
  2.59880e-01  2.85797e-04  8.14025e-05 
  2.61130e-01  2.71809e-04  8.14740e-05 
  2.62381e-01  1.25570e-04  8.15525e-05 
  2.63632e-01  2.69151e-04  8.16343e-05 
  2.64882e-01  2.79732e-04  8.17157e-05 
  2.66133e-01  2.19308e-04  8.17935e-05 
  2.67383e-01  2.21908e-04  8.18644e-05 
  2.68634e-01  3.33885e-04  8.19259e-05 
  2.69885e-01  3.18724e-04  8.19754e-05 
  2.71135e-01  3.10571e-04  8.20107e-05 
  2.72386e-01  4.19831e-04  8.20300e-05 
  2.73637e-01  3.78927e-04  8.20318e-05 
  2.74887e-01  4.62029e-04  8.20147e-05 
  2.76138e-01  4.45357e-04  8.19777e-05 
  2.77388e-01  3.99802e-04  8.19201e-05 
  2.78639e-01  4.35503e-04  8.18413e-05 
  2.79890e-01  4.15620e-04  8.17411e-05 
  2.81140e-01  3.44542e-04  8.16195e-05 
  2.82391e-01  4.92336e-04  8.14766e-05 
  2.83642e-01  5.16331e-04  8.13129e-05 
  2.84892e-01  6.54667e-04  8.11288e-05 
  2.86143e-01  4.53022e-04  8.09252e-05 
  2.87393e-01  4.38980e-04  8.07028e-05 
  2.88644e-01  3.30753e-04  8.04628e-05 
  2.89895e-01  2.76806e-04  8.02062e-05 
  2.91145e-01  6.31120e-04  7.99343e-05 
  2.92396e-01  4.33036e-04  7.96484e-05 
  2.93647e-01  3.11555e-04  7.93500e-05 
  2.94897e-01  5.05531e-04  7.90404e-05 
  2.96148e-01  3.83233e-04  7.87212e-05 
  2.97398e-01  4.73017e-04  7.83938e-05 
  2.98649e-01  3.49574e-04  7.80599e-05 
  2.99900e-01  3.52040e-04  7.77210e-05 
  3.01150e-01  3.68256e-04  7.73785e-05 
  3.02401e-01  2.65599e-04  7.70339e-05 
  3.03652e-01  2.91112e-04  7.66888e-05 
  3.04902e-01  2.91728e-04  7.63444e-05 
  3.06153e-01  2.60907e-04  7.60022e-05 
  3.07404e-01  2.66209e-04  7.56633e-05 
  3.08654e-01  1.82669e-04  7.53289e-05 
  3.09905e-01  8.26603e-05  7.50002e-05 
  3.11155e-01  2.62563e-04  7.46781e-05 
  3.12406e-01  1.07923e-04  7.43635e-05 
  3.13657e-01  1.88305e-04  7.40572e-05 
  3.14907e-01  2.46338e-04  7.37599e-05 
