# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  3.42421e-01  1.95075e-05  2.98547e-05 
  3.43672e-01  1.78194e-05  2.97998e-05 
  3.44922e-01  -2.50349e-05 2.97480e-05 
  3.46173e-01  6.22446e-06  2.96990e-05 
  3.47424e-01  1.49579e-05  2.96526e-05 
  3.48674e-01  -2.31271e-05 2.96085e-05 
  3.49925e-01  4.14430e-05  2.95663e-05 
  3.51175e-01  1.58276e-05  2.95258e-05 
  3.52426e-01  3.68368e-05  2.94867e-05 
  3.53677e-01  5.64883e-05  2.94485e-05 
  3.54927e-01  -9.12191e-06 2.94111e-05 
  3.56178e-01  -2.05163e-05 2.93741e-05 
  3.57429e-01  -6.63862e-05 2.93372e-05 
  3.58679e-01  -1.88830e-05 2.93002e-05 
  3.59930e-01  9.90939e-06  2.92627e-05 
  3.61180e-01  4.38346e-06  2.92247e-05 
  3.62431e-01  8.50768e-05  2.91859e-05 
  3.63682e-01  -9.46416e-06 2.91461e-05 
  3.64932e-01  -2.57145e-05 2.91051e-05 
  3.66183e-01  6.13357e-06  2.90630e-05 
  3.67434e-01  3.64023e-05  2.90195e-05 
  3.68684e-01  3.09395e-05  2.89747e-05 
  3.69935e-01  3.40964e-05  2.89285e-05 
  3.71185e-01  3.40880e-05  2.88810e-05 
  3.72436e-01  -1.40395e-05 2.88321e-05 
  3.73687e-01  1.96269e-05  2.87820e-05 
  3.74937e-01  2.94214e-05  2.87308e-05 
  3.76188e-01  4.86765e-05  2.86785e-05 
  3.77439e-01  8.11643e-07  2.86252e-05 
  3.78689e-01  4.06505e-05  2.85713e-05 
  3.79940e-01  5.97142e-05  2.85167e-05 
  3.81190e-01  -1.41150e-05 2.84617e-05 
  3.82441e-01  -2.51544e-05 2.84064e-05 
  3.83692e-01  1.85800e-06  2.83510e-05 
  3.84942e-01  4.10487e-05  2.82958e-05 
  3.86193e-01  7.19755e-06  2.82408e-05 
  3.87444e-01  -2.42725e-05 2.81863e-05 
  3.88694e-01  -1.48888e-05 2.81324e-05 
  3.89945e-01  1.59963e-05  2.80792e-05 
  3.91195e-01  7.54212e-06  2.80270e-05 
  3.92446e-01  -6.50503e-06 2.79757e-05 
  3.93697e-01  1.66182e-05  2.79256e-05 
  3.94947e-01  4.28608e-05  2.78767e-05 
  3.96198e-01  3.79558e-05  2.78290e-05 
  3.97449e-01  3.49432e-05  2.77827e-05 
  3.98699e-01  7.20252e-06  2.77376e-05 
  3.99950e-01  7.43220e-05  2.76939e-05 
  4.01201e-01  -4.34418e-05 2.76515e-05 
  4.02451e-01  2.01924e-05  2.76103e-05 
  4.03702e-01  -2.20627e-05 2.75704e-05 
  4.04952e-01  3.09619e-05  2.75315e-05 
  4.06203e-01  -1.49431e-05 2.74937e-05 
  4.07454e-01  5.99392e-06  2.74568e-05 
