# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  2.33617e-01  7.61607e-04  1.00886e-04 
  2.34867e-01  9.90775e-04  1.01692e-04 
  2.36118e-01  1.05988e-03  1.02433e-04 
  2.37368e-01  1.20202e-03  1.03098e-04 
  2.38619e-01  1.19548e-03  1.03674e-04 
  2.39870e-01  1.20337e-03  1.04152e-04 
  2.41120e-01  1.32599e-03  1.04526e-04 
  2.42371e-01  1.42489e-03  1.04791e-04 
  2.43622e-01  1.61391e-03  1.04944e-04 
  2.44872e-01  1.46550e-03  1.04985e-04 
  2.46123e-01  1.52138e-03  1.04912e-04 
  2.47373e-01  1.68024e-03  1.04726e-04 
  2.48624e-01  1.62408e-03  1.04429e-04 
  2.49875e-01  1.40985e-03  1.04025e-04 
  2.51125e-01  1.62802e-03  1.03518e-04 
  2.52376e-01  1.57740e-03  1.02914e-04 
  2.53627e-01  1.59537e-03  1.02219e-04 
  2.54877e-01  1.28884e-03  1.01442e-04 
  2.56128e-01  1.37909e-03  1.00591e-04 
  2.57378e-01  1.29267e-03  9.96777e-05 
  2.58629e-01  1.16369e-03  9.87107e-05 
  2.59880e-01  1.09106e-03  9.77015e-05 
  2.61130e-01  1.04144e-03  9.66611e-05 
  2.62381e-01  9.25308e-04  9.56002e-05 
  2.63632e-01  9.05403e-04  9.45297e-05 
  2.64882e-01  8.34055e-04  9.34605e-05 
  2.66133e-01  6.99582e-04  9.24028e-05 
  2.67383e-01  6.15209e-04  9.13674e-05 
  2.68634e-01  6.58949e-04  9.03638e-05 
  2.69885e-01  2.86719e-04  8.94019e-05 
  2.71135e-01  2.86351e-04  8.84907e-05 
  2.72386e-01  1.90465e-04  8.76379e-05 
  2.73637e-01  1.43192e-04  8.68509e-05 
  2.74887e-01  -5.00071e-05 8.61354e-05 
  2.76138e-01  7.11226e-05  8.54956e-05 
  2.77388e-01  5.75049e-06  8.49344e-05 
  2.78639e-01  3.41597e-05  8.44528e-05 
  2.79890e-01  -1.15678e-04 8.40507e-05 
  2.81140e-01  -1.43287e-04 8.37266e-05 
  2.82391e-01  -1.43691e-04 8.34775e-05 
  2.83642e-01  6.17378e-06  8.32996e-05 
  2.84892e-01  -2.41747e-04 8.31886e-05 
  2.86143e-01  -4.10897e-05 8.31386e-05 
  2.87393e-01  3.36186e-05  8.31439e-05 
  2.88644e-01  7.90842e-05  8.31978e-05 
  2.89895e-01  -3.88625e-06 8.32932e-05 
  2.91145e-01  7.06432e-05  8.34229e-05 
  2.92396e-01  3.63679e-06  8.35789e-05 
  2.93647e-01  1.72392e-04  8.37535e-05 
  2.94897e-01  2.31914e-04  8.39391e-05 
  2.96148e-01  3.49845e-04  8.41277e-05 
  2.97398e-01  5.43430e-04  8.43125e-05 
  2.98649e-01  5.08533e-04  8.44865e-05 
  2.99900e-01  3.16918e-04  8.46438e-05 
  3.01150e-01  3.10265e-04  8.47794e-05 
  3.02401e-01  3.91602e-04  8.48884e-05 
  3.03652e-01  6.19449e-04  8.49673e-05 
  3.04902e-01  4.64415e-04  8.50130e-05 
  3.06153e-01  4.43231e-04  8.50231e-05 
  3.07404e-01  5.05106e-04  8.49958e-05 
  3.08654e-01  6.06861e-04  8.49301e-05 
  3.09905e-01  6.25157e-04  8.48250e-05 
  3.11155e-01  4.54203e-04  8.46807e-05 
  3.12406e-01  5.36302e-04  8.44972e-05 
  3.13657e-01  3.61086e-04  8.42756e-05 
  3.14907e-01  4.68637e-04  8.40177e-05 
  3.16158e-01  3.95129e-04  8.37250e-05 
  3.17409e-01  5.61508e-04  8.34004e-05 
  3.18659e-01  4.78866e-04  8.30471e-05 
  3.19910e-01  4.77173e-04  8.26682e-05 
  3.21160e-01  3.75209e-04  8.22679e-05 
  3.22411e-01  3.85207e-04  8.18500e-05 
  3.23662e-01  3.74343e-04  8.14190e-05 
  3.24912e-01  2.97627e-04  8.09794e-05 
  3.26163e-01  2.03554e-04  8.05355e-05 
  3.27414e-01  2.89873e-04  8.00920e-05 
  3.28664e-01  2.67486e-04  7.96534e-05 
  3.29915e-01  2.54868e-04  7.92239e-05 
  3.31165e-01  1.54720e-04  7.88076e-05 
  3.32416e-01  1.26147e-04  7.84083e-05 
  3.33667e-01  3.94816e-05  7.80295e-05 
  3.34917e-01  1.16712e-04  7.76742e-05 
  3.36168e-01  8.25052e-05  7.73446e-05 
  3.37419e-01  1.50470e-05  7.70426e-05 
  3.38669e-01  4.04300e-05  7.67697e-05 
  3.39920e-01  -1.76286e-05 7.65263e-05 
  3.41170e-01  1.20989e-04  7.63126e-05 
  3.42421e-01  1.39008e-04  7.61280e-05 
  3.43672e-01  -2.63207e-05 7.59718e-05 
  3.44922e-01  5.13914e-05  7.58428e-05 
  3.46173e-01  -1.14146e-04 7.57393e-05 
  3.47424e-01  -5.99552e-05 7.56594e-05 
  3.48674e-01  1.43636e-04  7.56013e-05 
  3.49925e-01  -1.43155e-05 7.55623e-05 
  3.51175e-01  1.42133e-04  7.55403e-05 
  3.52426e-01  1.12123e-05  7.55323e-05 
  3.53677e-01  6.78966e-05  7.55357e-05 
  3.54927e-01  1.50870e-04  7.55476e-05 
  3.56178e-01  9.09136e-05  7.55651e-05 
  3.57429e-01  5.21963e-05  7.55853e-05 
  3.58679e-01  2.76702e-04  7.56056e-05 
  3.59930e-01  3.06371e-04  7.56232e-05 
  3.61180e-01  1.43332e-04  7.56359e-05 
  3.62431e-01  1.03065e-04  7.56413e-05 
  3.63682e-01  2.17012e-04  7.56375e-05 
  3.64932e-01  3.61101e-04  7.56230e-05 
  3.66183e-01  2.44729e-04  7.55960e-05 
  3.67434e-01  2.43754e-04  7.55552e-05 
  3.68684e-01  2.97115e-04  7.54994e-05 
  3.69935e-01  2.29971e-04  7.54276e-05 
  3.71185e-01  1.54200e-04  7.53390e-05 
  3.72436e-01  2.36019e-04  7.52330e-05 
  3.73687e-01  2.58491e-04  7.51093e-05 
  3.74937e-01  3.10078e-04  7.49682e-05 
  3.76188e-01  3.75069e-04  7.48098e-05 
  3.77439e-01  4.59010e-04  7.46352e-05 
  3.78689e-01  3.86886e-04  7.44455e-05 
  3.79940e-01  2.15205e-04  7.42421e-05 
  3.81190e-01  2.48925e-04  7.40270e-05 
  3.82441e-01  2.06492e-04  7.38017e-05 
  3.83692e-01  1.21705e-04  7.35685e-05 
  3.84942e-01  2.20488e-04  7.33293e-05 
  3.86193e-01  1.55398e-04  7.30858e-05 
  3.87444e-01  1.52766e-04  7.28401e-05 
  3.88694e-01  2.45804e-04  7.25938e-05 
  3.89945e-01  1.75568e-04  7.23484e-05 
  3.91195e-01  1.09623e-05  7.21058e-05 
  3.92446e-01  8.51941e-05  7.18673e-05 
  3.93697e-01  1.12500e-04  7.16346e-05 
  3.94947e-01  7.65448e-05  7.14094e-05 
  3.96198e-01  5.17407e-05  7.11930e-05 
  3.97449e-01  2.91950e-05  7.09872e-05 
  3.98699e-01  7.41608e-05  7.07933e-05 
  3.99950e-01  1.04177e-04  7.06124e-05 
  4.01201e-01  6.86348e-05  7.04456e-05 
  4.02451e-01  7.36180e-05  7.02936e-05 
  4.03702e-01  -6.68143e-06 7.01566e-05 
  4.04952e-01  4.41464e-05  7.00346e-05 
  4.06203e-01  3.15141e-05  6.99271e-05 
  4.07454e-01  -5.71909e-05 6.98338e-05 
  4.08704e-01  -4.19705e-05 6.97537e-05 
  4.09955e-01  -3.22573e-05 6.96859e-05 
  4.11206e-01  -2.03761e-05 6.96293e-05 
  4.12456e-01  2.11414e-04  6.95830e-05 
  4.13707e-01  -4.44964e-05 6.95456e-05 
  4.14957e-01  4.08662e-05  6.95162e-05 
  4.16208e-01  4.46401e-05  6.94935e-05 
  4.17459e-01  2.84803e-05  6.94763e-05 
  4.18709e-01  5.95461e-05  6.94635e-05 
  4.19960e-01  -4.75070e-05 6.94535e-05 
  4.21211e-01  1.29623e-04  6.94450e-05 
  4.22461e-01  4.76782e-06  6.94367e-05 
  4.23712e-01  1.28796e-04  6.94268e-05 
  4.24962e-01  1.97992e-04  6.94139e-05 
  4.26213e-01  7.63064e-05  6.93965e-05 
  4.27464e-01  1.66550e-04  6.93731e-05 
  4.28714e-01  2.23536e-04  6.93427e-05 
  4.29965e-01  9.71906e-05  6.93040e-05 
  4.31216e-01  1.65795e-04  6.92561e-05 
  4.32466e-01  1.58740e-04  6.91984e-05 
  4.33717e-01  1.22024e-04  6.91303e-05 
  4.34967e-01  1.02485e-04  6.90516e-05 
  4.36218e-01  1.32606e-04  6.89622e-05 
  4.37469e-01  2.17116e-04  6.88623e-05 
  4.38719e-01  2.16373e-04  6.87523e-05 
  4.39970e-01  1.89584e-04  6.86327e-05 
  4.41221e-01  1.54156e-04  6.85041e-05 
  4.42471e-01  1.66139e-04  6.83676e-05 
  4.43722e-01  8.94117e-05  6.82240e-05 
  4.44972e-01  9.52402e-05  6.80744e-05 
  4.46223e-01  1.22298e-04  6.79198e-05 
  4.47474e-01  2.02800e-04  6.77613e-05 
  4.48724e-01  1.26632e-04  6.76003e-05 
  4.49975e-01  -1.28039e-05 6.74374e-05 
  4.51226e-01  1.39456e-04  6.72739e-05 
  4.52476e-01  2.42608e-04  6.71107e-05 
  4.53727e-01  6.02920e-05  6.69484e-05 
  4.54977e-01  1.48184e-04  6.67881e-05 
  4.56228e-01  7.98969e-05  6.66301e-05 
  4.57479e-01  2.32932e-05  6.64754e-05 
  4.58729e-01  5.45252e-05  6.63245e-05 
  4.59980e-01  7.91421e-05  6.61779e-05 
  4.61231e-01  8.12906e-05  6.60364e-05 
  4.62481e-01  3.76188e-05  6.59005e-05 
  4.63732e-01  4.75677e-05  6.57707e-05 
  4.64982e-01  -8.98306e-07 6.56478e-05 
  4.66233e-01  3.68113e-05  6.55319e-05 
  4.67484e-01  -2.57077e-05 6.54236e-05 
  4.68734e-01  7.37802e-05  6.53232e-05 
  4.69985e-01  2.18192e-05  6.52306e-05 
  4.71236e-01  -7.19108e-05 6.51459e-05 
  4.72486e-01  9.83627e-05  6.50688e-05 
  4.73737e-01  -8.04528e-06 6.49988e-05 
  4.74987e-01  1.05658e-04  6.49354e-05 
  4.76238e-01  7.45467e-06  6.48778e-05 
  4.77489e-01  8.26874e-05  6.48251e-05 
  4.78739e-01  -1.86253e-05 6.47766e-05 
  4.79990e-01  5.46613e-05  6.47311e-05 
