# x y z sld
-5.887144 -18.586109 -5.072852 -2.000000
24.125554 -4.884133 -11.516598 -2.000000
10.758753 5.975746 16.539689 -2.000000
-23.555099 9.617046 -4.327510 -2.000000
13.700061 -10.757907 -9.601402 -2.000000
17.422411 -19.726118 -13.771773 -2.000000
-1.515844 1.136017 -1.570607 -2.000000
-27.788327 1.183795 7.214547 -2.000000
18.691879 8.304082 15.597081 -2.000000
-6.194210 11.927338 -18.484996 -2.000000
7.476590 7.061532 9.905463 -2.000000
-11.562088 -9.574156 22.022302 -2.000000
-7.738896 14.667279 12.740180 -2.000000
-9.726073 -10.057969 -1.925385 -2.000000
15.769788 16.132366 -15.092292 -2.000000
-4.661287 9.827338 19.990288 -2.000000
-20.396649 -6.875785 -2.298895 -2.000000
-12.975877 17.067327 -10.093188 -2.000000
-5.829616 4.531430 -16.021871 -2.000000
-3.036603 21.321375 5.225916 -2.000000
-11.940910 -11.267346 -19.892693 -2.000000
9.324387 -2.231584 -28.103231 -2.000000
-15.744939 23.970712 0.637791 -2.000000
-4.095879 14.780159 4.874167 -2.000000
-19.928805 0.579190 -9.245598 -2.000000
18.008182 -4.876204 8.361816 -2.000000
-3.057784 4.032607 5.752113 -2.000000
3.773885 10.512119 -23.018100 -2.000000
13.416988 20.382919 11.385209 -2.000000
-6.479263 -9.280331 -27.140223 -2.000000
14.643615 -19.557074 7.997931 -2.000000
8.261512 19.147974 18.424367 -2.000000
4.789087 18.646206 -8.483402 -2.000000
12.195584 -14.141796 -12.833336 -2.000000
14.821823 11.208009 -8.115480 -2.000000
-11.997515 18.427204 -1.840035 -2.000000
-14.637895 12.557468 2.302894 -2.000000
25.668467 2.494396 9.383540 -2.000000
22.898115 5.475962 17.770081 -2.000000
-2.004877 20.938804 11.026696 -2.000000
-12.185429 1.299722 15.922775 -2.000000
8.014827 5.000754 -2.104383 -2.000000
-12.342802 -14.275337 -19.263869 -2.000000
-22.422444 15.570166 -9.356680 -2.000000
5.533364 -4.518079 4.242644 -2.000000
-5.201500 -10.274952 -12.883711 -2.000000
-21.522730 3.860802 -5.462235 -2.000000
-5.657796 5.346357 20.903541 -2.000000
5.687230 -1.585565 -25.660415 -2.000000
-3.875112 5.588098 12.965973 -2.000000
-16.880785 6.242119 1.095765 -2.000000
-1.100398 7.660421 -27.958829 -2.000000
20.613980 -7.187060 13.463037 -2.000000
-2.191021 16.102943 23.817486 -2.000000
-13.061462 20.193083 3.222839 -2.000000
-19.472329 -5.048809 9.462268 -2.000000
-16.285567 -22.850474 1.949991 -2.000000
14.545926 -19.308657 -6.664108 -2.000000
19.260505 -2.497835 -0.625385 -2.000000
5.309024 8.730553 5.905722 -2.000000
9.730063 25.341573 4.732627 -2.000000
-3.858677 11.102448 15.691203 -2.000000
-15.785790 -18.469898 -14.507746 -2.000000
-0.893293 -14.911702 -8.247886 -2.000000
26.052469 -4.408800 2.625185 -2.000000
13.750920 -14.758430 18.245820 -2.000000
-6.089183 17.709110 1.059137 -2.000000
-15.541555 -11.348459 10.287078 -2.000000
-9.986329 16.868878 -19.937216 -2.000000
18.476076 -5.029695 18.871138 -2.000000
11.651514 7.590375 1.878282 -2.000000
15.570552 12.212770 -3.902080 -2.000000
-7.616842 20.404104 -18.928394 -2.000000
7.783163 -7.035178 -7.622038 -2.000000
22.550873 5.848853 10.239473 -2.000000
1.932968 -5.798438 29.291805 -2.000000
-9.159382 19.750781 -11.526677 -2.000000
18.931195 -15.708392 -1.536809 -2.000000
-10.214136 11.823766 -4.618314 -2.000000
2.128592 -11.868180 13.875107 -2.000000
4.476991 -24.035470 13.797666 -2.000000
-1.745398 17.255905 21.629700 -2.000000
-14.830496 15.829269 -5.212931 -2.000000
-0.764273 2.329796 7.192793 -2.000000
27.254731 -9.009417 -5.347972 -2.000000
-11.423423 -8.264596 15.438072 -2.000000
-7.492418 10.695545 18.165160 -2.000000
-15.088363 -6.710944 -9.514376 -2.000000
0.284704 17.071464 22.559598 -2.000000
-17.667670 -10.074890 0.031761 -2.000000
26.501226 2.982837 9.038583 -2.000000
-14.521944 -7.821825 -10.138037 -2.000000
-8.454264 -20.821678 15.394598 -2.000000
15.008460 21.436371 -13.565767 -2.000000
-16.541195 12.838636 -13.177355 -2.000000
0.251153 -2.323932 9.239759 -2.000000
-6.955138 -6.390502 10.214264 -2.000000
-1.978896 0.787250 16.385202 -2.000000
-11.368945 -22.408576 -15.466772 -2.000000
-10.455203 -21.539867 -2.351905 -2.000000
-5.983143 -5.930664 -10.668716 -2.000000
10.555697 -22.647776 3.295500 -2.000000
10.790520 4.303180 -20.472305 -2.000000
5.231116 -14.018938 -11.913797 -2.000000
-4.870804 -16.844885 -10.149696 -2.000000
-11.555254 21.641588 10.696334 -2.000000
-5.701394 -20.459820 3.464993 -2.000000
-27.631172 8.110346 8.317302 -2.000000
2.679372 9.030131 24.741157 -2.000000
25.924498 -6.885110 12.596223 -2.000000
8.304269 -10.446921 12.263921 -2.000000
1.802505 -16.778059 -10.098212 -2.000000
-13.961564 6.187142 -0.450447 -2.000000
-3.468968 -5.544430 -16.960455 -2.000000
-5.652085 8.873108 -11.478908 -2.000000
15.796582 4.191319 -22.493427 -2.000000
24.054246 -1.596687 9.832654 -2.000000
-8.100400 -4.450871 26.369020 -2.000000
22.105345 -12.341302 -14.263022 -2.000000
13.119138 23.167018 -5.509122 -2.000000
18.345280 -20.849015 7.037177 -2.000000
7.901776 -16.809747 -1.940555 -2.000000
-16.872085 9.667882 -5.195785 -2.000000
-2.110624 -3.990076 19.392512 -2.000000
3.651765 6.200629 -10.890745 -2.000000
-7.083713 4.510130 15.108758 -2.000000
11.512642 -22.787891 -9.459890 -2.000000
-20.955182 7.424424 11.150293 -2.000000
-11.704558 13.127850 15.653692 -2.000000
16.604988 -2.546064 -1.829126 -2.000000
-12.640561 20.655592 7.570468 -2.000000
6.717391 -22.458498 4.703527 -2.000000
0.713997 7.149043 -24.405228 -2.000000
-11.027864 -3.610980 -6.903643 -2.000000
-0.608730 0.232061 -18.759286 -2.000000
8.469817 14.191240 -6.177222 -2.000000
-1.891540 6.414170 -7.553960 -2.000000
3.005856 -7.490438 -26.206618 -2.000000
4.270532 -11.062921 -9.295566 -2.000000
0.608630 1.325843 -15.260864 -2.000000
-17.507065 6.995768 13.771054 -2.000000
13.335468 -0.416301 11.071285 -2.000000
3.069804 -6.835554 20.508059 -2.000000
25.191148 -5.238629 5.609536 -2.000000
12.083232 21.819292 7.186242 -2.000000
-4.917618 15.098360 -3.440665 -2.000000
-8.359865 -22.334577 11.933681 -2.000000
13.909908 22.623694 8.605439 -2.000000
-12.616267 -20.656878 -9.466389 -2.000000
6.801177 -6.712712 -21.090777 -2.000000
-1.268623 8.084890 8.851687 -2.000000
-4.562464 -5.854220 16.078539 -2.000000
-14.799120 -8.639316 -14.583642 -2.000000
1.458213 -26.255923 12.810849 -2.000000
-21.402118 -11.282999 7.160610 -2.000000
5.332408 9.243282 27.812036 -2.000000
-21.651958 8.011415 11.632954 -2.000000
3.676781 -25.625833 0.371314 -2.000000
6.155121 -17.338183 -9.920802 -2.000000
16.341238 -20.024820 -3.344647 -2.000000
-7.265867 8.529737 -13.079213 -2.000000
-29.283609 3.982743 -3.884452 -2.000000
29.486248 -0.882126 -1.886829 -2.000000
2.176448 -24.700394 -5.346338 -2.000000
-14.464395 11.361677 -14.160620 -2.000000
19.351897 18.728335 1.113641 -2.000000
24.535981 1.860973 -7.760683 -2.000000
21.404713 14.055817 5.988947 -2.000000
28.948769 -2.028762 -4.152028 -2.000000
-9.921680 14.900887 -21.816061 -2.000000
2.967240 -11.632275 -19.955923 -2.000000
12.658982 22.148457 13.266897 -2.000000
1.000525 1.676696 -18.961107 -2.000000
1.025140 -19.200669 -12.087138 -2.000000
-6.276319 -1.065344 5.458212 -2.000000
13.668409 11.376603 10.649010 -2.000000
12.030782 8.164988 -23.765912 -2.000000
10.879571 -3.296609 -9.103734 -2.000000
-5.882190 -4.614461 -5.508460 -2.000000
-22.762488 10.860170 -14.084301 -2.000000
5.853248 -19.490278 -21.537723 -2.000000
-9.311322 7.477277 8.277422 -2.000000
-14.350092 -3.800568 -14.187896 -2.000000
-22.184655 -12.832819 -12.054681 -2.000000
-5.400413 25.176659 14.171544 -2.000000
15.490427 21.864855 12.226079 -2.000000
22.388668 18.805352 -4.877604 -2.000000
2.786886 6.794608 11.749122 -2.000000
28.231752 -5.534072 4.996596 -2.000000
-6.164412 14.836176 -5.605120 -2.000000
-6.737072 -6.364121 -4.716170 -2.000000
-4.099395 -8.449923 -8.894782 -2.000000
-9.209550 -23.515370 -4.524314 -2.000000
3.974893 11.247615 -23.459941 -2.000000
-16.686849 -19.530918 -10.883889 -2.000000
19.874717 -11.779487 -4.026379 -2.000000
-11.162742 13.214692 -6.929590 -2.000000
-8.678728 27.259353 1.807516 -2.000000
1.383873 -10.963884 -23.211479 -2.000000
25.656098 -11.384216 2.225184 -2.000000
-2.704012 -21.797915 7.193939 -2.000000
15.122301 21.602583 -6.389542 -2.000000
-6.558863 2.238924 -14.069664 -2.000000
-2.196805 -16.651488 -8.143842 -2.000000
-6.719521 2.647010 15.599936 -2.000000
0.772215 -17.992146 -19.754104 -2.000000
-7.216264 -17.704140 15.515482 -2.000000
4.844858 -24.049972 7.337337 -2.000000
20.849586 14.939443 13.245114 -2.000000
4.523288 5.840955 -18.628424 -2.000000
6.153688 0.558604 -3.680328 -2.000000
9.910510 13.176082 4.956649 -2.000000
-10.456073 6.433918 15.708975 -2.000000
17.246838 5.416930 2.229384 -2.000000
8.708493 3.386776 9.204324 -2.000000
-5.422134 18.945192 -10.933928 -2.000000
-4.691957 23.445520 11.043462 -2.000000
-11.474052 -9.622065 -24.035446 -2.000000
13.345996 9.306909 -16.235645 -2.000000
-6.705385 -2.795405 -16.887183 -2.000000
-9.063730 6.631935 3.978916 -2.000000
-3.510199 -5.778463 -12.747810 -2.000000
-5.813415 6.494721 12.318316 -2.000000
20.417972 17.728541 4.083832 -2.000000
19.496838 -8.514063 -12.290898 -2.000000
-8.434141 5.153655 16.498092 -2.000000
-0.800418 10.755268 11.735904 -2.000000
-9.673217 20.878288 -5.427239 -2.000000
16.050119 -13.982892 -14.566401 -2.000000
-26.819398 -4.783976 -12.293466 -2.000000
15.852921 15.732832 -10.815311 -2.000000
17.860500 7.478121 0.252145 -2.000000
5.130538 -13.899458 3.810087 -2.000000
26.146177 7.422931 5.913601 -2.000000
1.193637 7.579488 -28.037065 -2.000000
-8.061893 7.490983 4.176983 -2.000000
1.567450 9.103475 -11.914866 -2.000000
-16.805623 -15.832895 -7.209685 -2.000000
-3.650727 -10.982933 2.671660 -2.000000
3.324393 20.171738 -0.543411 -2.000000
-26.060596 3.900376 -10.312011 -2.000000
9.054434 -15.608927 15.069387 -2.000000
11.753044 16.552747 1.001008 -2.000000
-12.659528 11.632346 6.202076 -2.000000
4.237670 7.111711 -2.777402 -2.000000
-21.658976 -8.099052 16.336137 -2.000000
2.390368 27.422662 2.239450 -2.000000
7.605552 12.680754 -19.954706 -2.000000
-20.201696 13.266055 -14.776014 -2.000000
-5.116211 -22.569199 -3.667205 -2.000000
7.073452 -4.685454 13.314695 -2.000000
16.040118 3.268025 -15.804384 -2.000000
10.368235 -15.972042 -9.423412 -2.000000
-22.301741 11.981354 4.246074 -2.000000
-6.563734 4.187598 -27.708610 -2.000000
1.933034 13.549610 -25.249538 -2.000000
-17.404977 -22.604822 -4.171394 -2.000000
-5.693692 -11.610950 -9.126776 -2.000000
23.305964 18.564048 -1.458477 -2.000000
18.963237 -4.579972 -16.369358 -2.000000
-3.948095 28.983530 4.320239 -2.000000
-2.175668 -6.080368 -5.458659 -2.000000
6.440762 -20.777774 -10.980640 -2.000000
2.497287 -7.648979 0.247869 -2.000000
-19.856012 -14.572297 -9.802244 -2.000000
24.544609 -0.716663 -13.651996 -2.000000
-9.008406 -3.075359 -3.491946 -2.000000
-10.431771 1.505158 -13.353488 -2.000000
-11.250391 -1.234188 -16.616143 -2.000000
7.165499 -27.225902 -6.561047 -2.000000
-8.725105 14.799463 16.412628 -2.000000
6.301423 12.724852 15.281111 -2.000000
2.897843 -4.805416 -23.256099 -2.000000
21.153252 -14.878750 -0.991665 -2.000000
5.099082 15.895671 23.255309 -2.000000
-16.302376 6.085796 2.024130 -2.000000
-17.581255 11.188086 0.609570 -2.000000
5.295133 -4.407083 -20.147746 -2.000000
-7.801367 -9.143382 24.049217 -2.000000
-1.898238 -5.515717 24.005690 -2.000000
13.276302 0.332105 -6.527962 -2.000000
-4.793584 -18.834235 8.494035 -2.000000
-22.493718 -1.616542 -7.392080 -2.000000
-2.345127 11.303897 8.432775 -2.000000
-24.385881 0.668423 7.790937 -2.000000
23.042011 -12.634218 -4.226765 -2.000000
-19.913224 8.250364 18.248354 -2.000000
-9.164711 8.959163 14.666509 -2.000000
19.625529 -14.525737 17.003098 -2.000000
-22.089699 -0.851033 -8.148888 -2.000000
-0.279511 2.516625 -1.919493 -2.000000
3.640737 -5.732439 26.973472 -2.000000
-23.932182 -0.442652 6.903019 -2.000000
3.047627 -7.291254 3.862848 -2.000000
22.437627 -13.300877 -13.290866 -2.000000
15.802020 -5.941311 -4.739519 -2.000000
9.131227 18.068192 1.192123 -2.000000
-3.755541 -21.391974 -10.268438 -2.000000
-21.669513 -14.059494 4.172785 -2.000000
-19.803616 -5.584298 -9.465883 -2.000000
-23.178306 4.920941 13.548772 -2.000000
-12.014349 4.030993 -21.679607 -2.000000
22.634252 4.426246 3.736357 -2.000000
5.050741 17.255294 -8.061350 -2.000000
-16.402178 17.151560 4.662142 -2.000000
-8.425619 9.631677 -4.537464 -2.000000
4.685563 -17.114917 -6.403542 -2.000000
0.685127 15.018101 14.699407 -2.000000
21.781700 8.611872 14.089185 -2.000000
16.838005 6.694996 17.374296 -2.000000
-23.740603 -11.156191 2.250899 -2.000000
-7.652414 -22.908126 -4.185320 -2.000000
27.393449 5.186415 1.210557 -2.000000
-16.854488 -12.271454 13.986057 -2.000000
0.492882 -23.660102 6.657514 -2.000000
-17.240516 13.137940 4.136217 -2.000000
-16.620442 20.831016 -4.574808 -2.000000
-19.654683 8.019308 -8.837692 -2.000000
16.990649 4.211670 -20.510881 -2.000000
-15.453025 -14.004494 11.889941 -2.000000
6.214771 4.115247 -11.022004 -2.000000
22.135950 -0.921489 13.053700 -2.000000
20.199673 9.345886 -10.027825 -2.000000
-12.702485 -0.785332 5.264555 -2.000000
18.239440 -9.531215 6.036397 -2.000000
-21.075627 -17.970727 -3.781744 -2.000000
5.302046 14.603430 4.856525 -2.000000
-10.147828 3.510835 -6.876669 -2.000000
9.781075 13.516490 -1.550996 -2.000000
13.291250 -3.952694 25.255246 -2.000000
-11.575739 -17.973787 -17.678502 -2.000000
20.754455 11.898885 10.008844 -2.000000
-13.792746 -9.656933 24.555995 -2.000000
-9.309098 -0.576873 28.468669 -2.000000
-6.343786 -21.917955 13.107078 -2.000000
-19.006817 -15.823001 9.389755 -2.000000
22.401062 10.038702 7.099490 -2.000000
11.917050 -3.843259 -6.404544 -2.000000
5.505882 -25.010127 12.380745 -2.000000
-16.663222 19.639488 -1.916295 -2.000000
21.003976 14.156811 4.607074 -2.000000
2.248077 17.037923 -4.650996 -2.000000
-1.545401 -8.444061 -19.115971 -2.000000
6.766954 19.526662 4.010374 -2.000000
-1.060658 17.185473 15.600821 -2.000000
0.536433 -5.160250 -7.339952 -2.000000
23.115289 3.731419 -1.216284 -2.000000
17.356875 4.946848 -3.113060 -2.000000
1.979156 11.695753 -19.648121 -2.000000
-16.192474 -21.613904 1.108461 -2.000000
-5.010627 -24.796866 -9.496214 -2.000000
-16.033112 -22.768788 -0.079569 -2.000000
-27.641353 9.275103 -4.105373 -2.000000
14.867033 -17.942708 -15.241868 -2.000000
-1.557624 7.401962 4.514960 -2.000000
4.580084 13.941908 -21.766937 -2.000000
0.667782 -0.684183 -29.049358 -2.000000
-8.479390 -5.735221 -22.685498 -2.000000
-12.509638 26.834145 -0.956871 -2.000000
2.520424 -0.298601 -14.592048 -2.000000
11.175088 -13.416809 -3.665861 -2.000000
8.716583 -4.599994 -19.759602 -2.000000
-2.499451 -19.371468 -4.422950 -2.000000
4.369773 20.630254 13.169200 -2.000000
-13.259366 -17.675977 -11.185587 -2.000000
2.386878 -7.444334 -28.031726 -2.000000
0.087217 16.216206 20.332166 -2.000000
17.153377 2.922765 -6.417166 -2.000000
19.922547 8.734646 2.070762 -2.000000
-8.811186 1.302064 21.304089 -2.000000
-21.448990 -4.420758 16.346392 -2.000000
7.440597 12.802389 10.757427 -2.000000
17.131636 -4.962165 -19.101284 -2.000000
13.964208 16.603202 10.956315 -2.000000
14.743156 10.439323 -18.977143 -2.000000
-22.749886 18.610627 -3.983661 -2.000000
0.602882 20.376260 6.705131 -2.000000
8.648741 8.265016 16.229045 -2.000000
0.081613 19.257846 12.839799 -2.000000
-14.436300 -17.070849 -8.190623 -2.000000
-11.632550 -10.917315 11.485044 -2.000000
-0.500447 5.511962 -5.142359 -2.000000
-10.159904 -15.088234 6.997682 -2.000000
13.215753 12.810564 15.577794 -2.000000
-5.042480 -24.960992 0.373517 -2.000000
-16.505405 11.150348 2.688622 -2.000000
-0.930980 13.303268 -24.901340 -2.000000
-8.749864 -18.409809 -18.495169 -2.000000
2.844518 6.584934 4.790323 -2.000000
23.254300 -7.687962 12.328957 -2.000000
8.048368 -0.005908 7.476406 -2.000000
-20.695784 14.207235 -2.522630 -2.000000
3.219622 2.852868 19.164915 -2.000000
23.186981 -17.993821 -4.012970 -2.000000
-9.955055 0.213923 -11.740758 -2.000000
-14.020593 -10.701217 2.754166 -2.000000
-3.194395 -12.392984 0.436074 -2.000000
-23.690487 5.883155 0.931796 -2.000000
-0.582465 -4.775320 25.034709 -2.000000
-3.248819 0.075520 25.557462 -2.000000
0.776878 -9.520467 -26.543243 -2.000000
-10.132652 -11.460041 -19.775534 -2.000000
-13.367000 14.620054 -3.218227 -2.000000
-26.274039 11.649956 3.932471 -2.000000
-1.724743 -24.708453 7.377993 -2.000000
2.991655 23.896311 8.777761 -2.000000
-10.137923 7.307103 -23.262495 -2.000000
-13.067937 -11.148391 8.344888 -2.000000
-9.167745 -5.648693 -27.654252 -2.000000
9.058087 -15.854522 -19.900198 -2.000000
-7.021174 13.173283 23.944343 -2.000000
3.778106 27.241280 9.100351 -2.000000
20.981354 2.587847 -16.108656 -2.000000
8.774992 -6.726547 -6.835280 -2.000000
19.997789 -20.053132 5.688461 -2.000000
-6.032212 -29.138122 -3.051622 -2.000000
-11.297551 19.900005 7.962946 -2.000000
8.225145 -9.434275 -20.416958 -2.000000
1.992529 -4.552588 2.748736 -2.000000
4.055383 23.355152 -2.037567 -2.000000
22.370649 -6.490852 2.700606 -2.000000
5.473342 -19.260646 21.963554 -2.000000
-7.644027 -9.872065 -1.404988 -2.000000
-10.239616 -20.465006 -17.171562 -2.000000
-6.757724 5.358568 -0.285857 -2.000000
-3.666915 -4.531313 14.123504 -2.000000
-2.693376 -17.080596 -1.221698 -2.000000
-21.969211 13.648149 0.708084 -2.000000
7.721805 -11.459062 -18.634277 -2.000000
-10.274648 3.004705 -24.681557 -2.000000
-18.828742 -20.282837 3.855457 -2.000000
10.450010 7.414409 7.457299 -2.000000
19.487786 18.312911 6.685569 -2.000000
-10.079008 -2.704310 1.301044 -2.000000
5.158203 -24.599440 -3.942443 -2.000000
-11.848169 -16.351686 16.536860 -2.000000
6.295786 -1.294322 -22.149919 -2.000000
-1.509512 -8.364098 28.022434 -2.000000
3.948618 -19.538567 8.579902 -2.000000
-5.165771 8.091621 4.796691 -2.000000
14.006197 1.622673 12.714032 -2.000000
-13.798319 9.844006 -23.127854 -2.000000
-20.633636 -21.489769 -2.515257 -2.000000
-1.560168 13.434660 19.599575 -2.000000
5.700326 9.147858 -15.666085 -2.000000
-1.368739 -7.084001 12.081278 -2.000000
12.032346 -18.942652 -3.313659 -2.000000
-16.555141 -10.497394 14.712759 -2.000000
-1.166470 -26.040355 7.716769 -2.000000
-7.794048 2.010291 4.127707 -2.000000
-0.046050 5.799216 -21.461623 -2.000000
-13.686955 7.409412 3.167444 -2.000000
7.773114 -23.926148 -3.125057 -2.000000
7.733997 3.163393 24.708812 -2.000000
3.232357 -19.709301 3.771896 -2.000000
-1.356939 19.111557 7.091780 -2.000000
-6.845356 -5.446514 25.943022 -2.000000
-12.674615 -18.269135 -18.120021 -2.000000
12.739023 14.183787 -0.954331 -2.000000
22.766506 5.668761 9.203203 -2.000000
14.386925 -5.054457 -13.409743 -2.000000
21.648235 -7.463497 -3.415812 -2.000000
-1.989645 21.201034 -4.897823 -2.000000
17.183934 12.877737 -11.199883 -2.000000
10.355831 -10.786612 -15.875474 -2.000000
-6.519531 4.336594 10.945847 -2.000000
-18.403308 -8.825222 8.884412 -2.000000
-11.615149 -24.706818 0.521851 -2.000000
4.211479 4.574441 -13.747624 -2.000000
13.776028 -11.323147 -10.785477 -2.000000
-11.366500 19.565497 7.498427 -2.000000
13.837892 -13.040137 -8.678371 -2.000000
24.552578 -16.649621 -2.939066 -2.000000
-14.181568 12.099928 15.529951 -2.000000
-12.471850 14.084625 -13.428333 -2.000000
-6.040824 -19.415186 -7.450415 -2.000000
