# Theoretical SAS data
# q            I           
  3.96198e-01  2.30934e-04 
  3.97449e-01  2.18752e-04 
  3.98699e-01  2.07624e-04 
  3.99950e-01  1.97583e-04 
  4.01201e-01  1.88649e-04 
  4.02451e-01  1.80829e-04 
  4.03702e-01  1.74121e-04 
  4.04952e-01  1.68509e-04 
  4.06203e-01  1.63974e-04 
  4.07454e-01  1.60484e-04 
  4.08704e-01  1.58006e-04 
  4.09955e-01  1.56498e-04 
  4.11206e-01  1.55915e-04 
  4.12456e-01  1.56212e-04 
  4.13707e-01  1.57338e-04 
  4.14957e-01  1.59243e-04 
  4.16208e-01  1.61878e-04 
  4.17459e-01  1.65193e-04 
  4.18709e-01  1.69138e-04 
  4.19960e-01  1.73667e-04 
  4.21211e-01  1.78734e-04 
  4.22461e-01  1.84295e-04 
  4.23712e-01  1.90310e-04 
  4.24962e-01  1.96738e-04 
  4.26213e-01  2.03543e-04 
  4.27464e-01  2.10690e-04 
  4.28714e-01  2.18146e-04 
  4.29965e-01  2.25878e-04 
  4.31216e-01  2.33857e-04 
  4.32466e-01  2.42053e-04 
  4.33717e-01  2.50438e-04 
  4.34967e-01  2.58982e-04 
  4.36218e-01  2.67656e-04 
  4.37469e-01  2.76433e-04 
  4.38719e-01  2.85281e-04 
  4.39970e-01  2.94170e-04 
  4.41221e-01  3.03068e-04 
  4.42471e-01  3.11942e-04 
  4.43722e-01  3.20756e-04 
  4.44972e-01  3.29475e-04 
  4.46223e-01  3.38060e-04 
  4.47474e-01  3.46473e-04 
  4.48724e-01  3.54673e-04 
  4.49975e-01  3.62620e-04 
  4.51226e-01  3.70271e-04 
  4.52476e-01  3.77585e-04 
  4.53727e-01  3.84520e-04 
  4.54977e-01  3.91035e-04 
  4.56228e-01  3.97091e-04 
  4.57479e-01  4.02648e-04 
  4.58729e-01  4.07671e-04 
  4.59980e-01  4.12128e-04 
  4.61231e-01  4.15989e-04 
  4.62481e-01  4.19228e-04 
  4.63732e-01  4.21824e-04 
  4.64982e-01  4.23762e-04 
  4.66233e-01  4.25030e-04 
  4.67484e-01  4.25625e-04 
  4.68734e-01  4.25549e-04 
  4.69985e-01  4.24808e-04 
  4.71236e-01  4.23420e-04 
  4.72486e-01  4.21405e-04 
  4.73737e-01  4.18792e-04 
  4.74987e-01  4.15617e-04 
  4.76238e-01  4.11922e-04 
  4.77489e-01  4.07756e-04 
  4.78739e-01  4.03173e-04 
  4.79990e-01  3.98234e-04 
  4.81241e-01  3.93002e-04 
  4.82491e-01  3.87549e-04 
  4.83742e-01  3.81946e-04 
  4.84992e-01  3.76270e-04 
  4.86243e-01  3.70599e-04 
  4.87494e-01  3.65011e-04 
  4.88744e-01  3.59585e-04 
  4.89995e-01  3.54401e-04 
  4.91246e-01  3.49533e-04 
  4.92496e-01  3.45055e-04 
  4.93747e-01  3.41037e-04 
  4.94997e-01  3.37543e-04 
  4.96248e-01  3.34633e-04 
  4.97499e-01  3.32357e-04 
  4.98749e-01  3.30761e-04 
  5.00000e-01  3.29881e-04 
