# x y z sld
7.955041 15.910264 -0.633340 -1.000000
-15.473826 17.436118 13.400147 -1.000000
6.241535 16.542666 -19.205021 -1.000000
13.390244 5.044360 -14.818353 -1.000000
-3.559617 -8.876692 21.362438 -1.000000
6.754561 -10.251963 -16.739685 -1.000000
4.081700 24.631076 -15.789729 -1.000000
26.771049 9.205326 -1.549054 -1.000000
-11.403113 14.469602 -12.484452 -1.000000
-16.997041 -11.510370 -9.566362 -1.000000
8.328887 10.807619 -11.864089 -1.000000
9.891737 -11.404808 13.459536 -1.000000
0.870572 -25.531061 11.101809 -1.000000
-1.251979 29.176916 2.494809 -1.000000
-3.131388 18.385784 1.737797 -1.000000
19.879150 -9.311558 -1.952736 -1.000000
5.482935 -17.751794 -22.124575 -1.000000
-8.238942 6.632820 -17.973688 -1.000000
-10.931788 5.947448 18.928719 -1.000000
-2.698921 -16.412106 12.019581 -1.000000
-0.874445 17.725260 -3.559269 -1.000000
16.428016 6.244223 -10.314948 -1.000000
0.779045 -12.811816 26.957970 -1.000000
-8.809532 10.478022 -3.219367 -1.000000
12.933612 -9.805264 -17.103326 -1.000000
24.716808 8.118067 10.231117 -1.000000
-14.151595 14.654835 -20.693152 -1.000000
3.258736 22.875504 -3.290599 -1.000000
3.154455 -1.777297 23.588226 -1.000000
-16.162734 -20.088473 -0.357362 -1.000000
-20.296978 17.851123 -1.520042 -1.000000
13.261154 25.980444 3.112970 -1.000000
-9.044058 2.860776 -21.690056 -1.000000
-15.087401 -6.484843 -9.163432 -1.000000
12.258614 -15.229205 -14.713862 -1.000000
6.793785 26.280117 -11.974976 -1.000000
0.529145 -16.305267 2.359836 -1.000000
-4.462356 -20.431843 21.198179 -1.000000
-11.462738 -6.419013 -25.816469 -1.000000
-16.638748 11.156374 19.016644 -1.000000
17.303998 -5.668931 -11.541878 -1.000000
9.103688 -9.167383 9.747841 -1.000000
15.328627 -10.281412 -20.175453 -1.000000
-7.747876 3.213336 4.549136 -1.000000
24.304657 14.451122 7.774333 -1.000000
0.739316 -3.742197 4.207512 -1.000000
24.728436 4.864917 10.709433 -1.000000
-5.433268 17.947703 -12.767018 -1.000000
-1.605074 1.912892 -25.242956 -1.000000
15.816483 2.677985 -13.263740 -1.000000
3.771537 -25.124989 9.650366 -1.000000
-2.594680 -14.571379 -14.206698 -1.000000
25.531404 -11.803910 0.304028 -1.000000
-12.818712 -21.813337 11.459150 -1.000000
-0.246065 -7.203167 5.668750 -1.000000
-12.339731 -16.377973 1.876123 -1.000000
4.003651 -11.749000 -14.913893 -1.000000
-7.740486 9.902991 14.477017 -1.000000
-15.742620 16.027180 0.824653 -1.000000
-13.076685 -18.756430 -5.404557 -1.000000
13.808312 14.425644 -0.442517 -1.000000
-26.264952 5.414191 -1.106593 -1.000000
4.299853 -25.289779 -5.773166 -1.000000
4.174774 -5.833945 -6.642808 -1.000000
-4.228935 9.156891 6.077014 -1.000000
-9.374192 7.751478 -10.814058 -1.000000
-28.625869 3.646464 -7.525549 -1.000000
-6.765714 13.515982 17.270290 -1.000000
2.229670 -5.235487 11.713993 -1.000000
1.925144 -1.111115 -3.634334 -1.000000
12.373168 15.448573 14.027865 -1.000000
-12.821759 14.851251 18.591900 -1.000000
13.801445 9.814069 -12.914977 -1.000000
-25.387918 -8.563764 -5.770288 -1.000000
-9.173400 -23.313238 0.715490 -1.000000
-16.980869 15.683265 5.484011 -1.000000
12.691815 13.680695 15.019000 -1.000000
-9.028140 18.491202 -14.527337 -1.000000
-7.829763 -0.464948 -22.959142 -1.000000
12.649692 -17.271577 0.835672 -1.000000
-6.078265 -10.852891 -9.217274 -1.000000
-18.689639 0.690917 -15.948600 -1.000000
22.518303 -3.049061 1.883585 -1.000000
17.118835 -8.558570 21.848368 -1.000000
5.893332 -15.837490 4.223829 -1.000000
9.481565 -18.780276 -9.297381 -1.000000
13.653401 -3.702293 -15.228748 -1.000000
-15.927312 -8.140379 -22.200442 -1.000000
21.545095 -17.786311 -2.772132 -1.000000
13.918526 -0.218868 13.799043 -1.000000
9.382112 4.719191 8.759745 -1.000000
-10.462939 20.872007 17.785713 -1.000000
27.746939 -2.258787 6.041000 -1.000000
-1.875253 21.874002 2.259738 -1.000000
-21.677357 10.013831 11.842416 -1.000000
17.835267 -15.129154 -7.079347 -1.000000
-4.477667 4.846502 4.193909 -1.000000
-10.922673 9.819921 -9.782721 -1.000000
-13.558581 -18.385281 -4.424232 -1.000000
7.112051 6.956397 9.391175 -1.000000
21.493504 -16.558295 -2.996859 -1.000000
6.905753 22.170387 15.785683 -1.000000
11.659526 -15.464857 17.607720 -1.000000
20.025806 -3.642590 10.678430 -1.000000
2.678817 -1.455717 14.436642 -1.000000
-20.937173 14.672056 15.688008 -1.000000
14.247556 -7.293967 -22.960796 -1.000000
8.771386 5.681809 -13.291257 -1.000000
15.170167 11.229916 15.751368 -1.000000
-9.464184 8.704944 14.312444 -1.000000
-11.884561 -4.825945 15.874863 -1.000000
12.357764 -5.075623 16.460810 -1.000000
3.158376 23.545139 -0.128715 -1.000000
0.162666 27.127509 10.209243 -1.000000
3.877920 -12.433364 0.009181 -1.000000
-1.733578 -12.043831 20.885445 -1.000000
21.260508 -19.385919 -3.093378 -1.000000
3.185669 11.876673 10.564664 -1.000000
12.862964 13.381679 16.296174 -1.000000
-6.616622 -8.944929 8.802335 -1.000000
11.355956 21.518002 -15.933692 -1.000000
8.519798 -12.988261 -19.215476 -1.000000
12.992381 -11.779049 5.098578 -1.000000
-17.755796 -14.082267 3.336715 -1.000000
16.797522 1.744206 -8.992337 -1.000000
11.255358 -25.375912 -9.478514 -1.000000
20.458378 19.517212 4.322539 -1.000000
-20.915934 -19.103716 9.511875 -1.000000
-6.632071 -15.496932 -8.452244 -1.000000
26.326433 5.933810 8.828195 -1.000000
-3.094626 -12.387356 16.315390 -1.000000
-1.222504 -15.988750 14.425544 -1.000000
20.088040 -11.283859 6.290451 -1.000000
12.041373 -14.522937 4.046062 -1.000000
-0.643348 0.459814 23.373007 -1.000000
3.009043 -23.560728 9.491259 -1.000000
4.960096 -20.988697 4.351875 -1.000000
16.668827 2.641329 -7.237033 -1.000000
14.402033 -19.554500 7.197016 -1.000000
24.900699 0.567217 -14.237478 -1.000000
13.826304 -3.893280 18.448734 -1.000000
-7.068439 -24.564870 -2.207286 -1.000000
7.457365 -28.325257 5.185173 -1.000000
-9.146840 10.001595 -0.765189 -1.000000
-0.528497 18.073738 3.318772 -1.000000
11.588952 14.097267 -6.291130 -1.000000
-24.547704 4.069254 13.195355 -1.000000
12.749568 11.452111 -10.674705 -1.000000
26.273412 -5.537163 11.946913 -1.000000
20.943241 -15.056709 1.757448 -1.000000
19.617371 2.197056 -16.124196 -1.000000
-22.104180 -13.037449 7.715269 -1.000000
5.509231 17.480272 11.339130 -1.000000
-5.466075 4.314597 12.968658 -1.000000
-2.566790 18.115887 1.866156 -1.000000
15.177223 -15.816842 5.148193 -1.000000
0.568245 -6.058327 28.042975 -1.000000
-14.283148 19.774141 -1.237088 -1.000000
-11.249212 -7.261977 22.990070 -1.000000
21.289433 2.573817 -19.800505 -1.000000
-0.836917 4.843541 15.793067 -1.000000
-26.045068 10.330595 -7.031825 -1.000000
-12.169280 4.943255 13.825331 -1.000000
19.118562 -9.595208 -5.421484 -1.000000
-1.222851 8.638409 2.535916 -1.000000
4.148902 -10.710791 -6.662052 -1.000000
7.764250 12.536514 -0.332678 -1.000000
0.276929 18.565947 -13.767023 -1.000000
-17.710389 5.490334 11.321188 -1.000000
-7.782278 -18.743727 -16.201275 -1.000000
26.379861 8.556101 7.690466 -1.000000
4.134145 -10.941754 -26.933587 -1.000000
16.070776 3.623972 -14.584897 -1.000000
14.268375 -17.553697 9.835225 -1.000000
-17.414092 -13.936286 -18.565395 -1.000000
1.396396 -6.541154 -26.591223 -1.000000
-0.815621 21.801016 12.515816 -1.000000
21.278432 0.407775 -11.284936 -1.000000
8.467432 24.982550 3.054358 -1.000000
-2.925585 4.712202 -11.657134 -1.000000
16.667109 20.937187 1.437319 -1.000000
-3.796393 -19.262241 -8.665070 -1.000000
11.887204 -16.432333 22.092010 -1.000000
22.214088 -16.617024 11.196805 -1.000000
6.337507 -15.516441 21.964866 -1.000000
5.161610 -27.227113 7.536635 -1.000000
-1.450888 18.817233 3.698689 -1.000000
-12.441098 -9.595293 2.862709 -1.000000
17.644885 -9.375756 18.991803 -1.000000
-11.731318 24.165471 5.452889 -1.000000
-3.296086 1.625958 -22.307550 -1.000000
-5.226751 -26.603281 -9.326178 -1.000000
-6.765407 -11.512736 9.851584 -1.000000
4.337095 20.093685 18.761432 -1.000000
5.477645 20.927126 12.094299 -1.000000
0.973357 -6.422451 -21.824708 -1.000000
-11.135577 16.044977 -3.241060 -1.000000
-7.650633 -15.446891 18.127145 -1.000000
-20.420363 -6.593877 20.932981 -1.000000
-19.048317 0.762820 -21.189343 -1.000000
5.259583 -3.397548 4.961588 -1.000000
-1.563273 -27.888015 -4.523644 -1.000000
16.141125 -8.376302 5.701658 -1.000000
1.759534 -5.089944 23.079196 -1.000000
26.534317 -4.240613 -0.708046 -1.000000
-24.620385 16.216890 -1.525060 -1.000000
1.177821 16.190796 0.156837 -1.000000
10.636267 5.952624 -21.583464 -1.000000
-11.076851 -16.427316 -8.865575 -1.000000
27.049553 11.107222 1.781597 -1.000000
-9.972845 1.789108 27.745647 -1.000000
-19.982215 -3.460611 0.738081 -1.000000
-16.872860 -15.955043 4.451791 -1.000000
16.697215 -0.876708 -19.025695 -1.000000
-15.927691 -25.322392 0.873549 -1.000000
1.593682 -2.611362 27.753299 -1.000000
21.237960 -0.204278 -4.447729 -1.000000
2.700155 -7.347520 -4.374926 -1.000000
10.739346 -12.359922 -15.147118 -1.000000
0.047497 0.528737 4.368629 -1.000000
-9.220103 2.380145 -15.406826 -1.000000
21.360424 13.083842 -2.931751 -1.000000
-23.357937 0.603068 -7.317738 -1.000000
-20.891120 6.720061 -2.658298 -1.000000
-1.786193 27.191172 -11.330997 -1.000000
-1.949547 -1.643826 -21.262632 -1.000000
-5.664366 16.097790 -16.109254 -1.000000
-18.639374 3.066444 9.091121 -1.000000
-10.701014 -15.660187 20.428965 -1.000000
22.176679 -3.004529 13.406134 -1.000000
-16.949073 -1.372837 21.062746 -1.000000
1.298310 -6.838345 -13.410637 -1.000000
17.191382 -23.837335 -4.039926 -1.000000
-9.556484 7.855659 -26.537813 -1.000000
11.079380 9.774526 -19.709606 -1.000000
-1.782427 -12.801620 20.414716 -1.000000
16.792838 -10.733203 7.133845 -1.000000
-25.900040 -2.334567 -5.404411 -1.000000
10.084061 -18.349939 13.428770 -1.000000
-12.190708 -20.403106 1.537800 -1.000000
-22.067457 -9.273878 7.194813 -1.000000
-12.930996 -17.515877 -15.644645 -1.000000
-8.724013 14.987466 4.998067 -1.000000
5.304767 2.628347 -22.931453 -1.000000
18.239700 6.326738 1.563753 -1.000000
3.277785 -8.172766 -20.321532 -1.000000
18.410843 10.904630 -9.589364 -1.000000
-4.207476 -3.730499 -19.331580 -1.000000
-11.116449 13.878784 11.927087 -1.000000
-4.793150 5.791208 -8.962006 -1.000000
5.365596 29.055296 2.216231 -1.000000
-2.565533 -20.222553 11.108522 -1.000000
7.208361 -19.533126 -3.106799 -1.000000
-21.168241 -4.018952 -16.728754 -1.000000
-2.579840 -3.456163 18.208213 -1.000000
-9.223224 8.115597 -10.314635 -1.000000
23.912727 10.231145 5.712939 -1.000000
23.399825 -11.744147 10.805004 -1.000000
6.092302 -2.483516 -3.710132 -1.000000
17.442016 10.370497 9.113713 -1.000000
28.379283 0.955881 2.694253 -1.000000
4.904982 -21.870469 0.054185 -1.000000
11.655935 6.912944 -5.855898 -1.000000
18.026182 -19.584621 10.557786 -1.000000
5.873615 6.596530 28.232275 -1.000000
-3.675707 -1.423189 -6.979145 -1.000000
-19.338881 0.266663 15.885153 -1.000000
-1.337510 12.892038 5.222777 -1.000000
-20.478841 20.332598 -0.416618 -1.000000
-16.093033 -5.340722 6.173193 -1.000000
24.049458 -5.541428 -7.606644 -1.000000
2.518696 -3.778972 -25.397326 -1.000000
-11.048050 3.153435 4.781610 -1.000000
20.851088 -2.583838 -7.192886 -1.000000
-0.847005 27.112625 -8.367942 -1.000000
-7.019495 13.543258 21.403233 -1.000000
24.233224 13.364988 9.693942 -1.000000
0.812230 -6.148336 7.848384 -1.000000
8.652587 1.585567 -3.256325 -1.000000
5.416229 27.858507 7.303987 -1.000000
6.861152 25.505933 12.029188 -1.000000
11.900170 -19.484002 -13.761640 -1.000000
21.418876 -1.014276 -5.293152 -1.000000
4.228443 -0.605460 -11.391803 -1.000000
-9.333842 -13.191576 0.995072 -1.000000
25.172237 -5.459128 -12.927911 -1.000000
4.711322 -1.144697 24.387517 -1.000000
0.055483 -20.591335 -14.447852 -1.000000
-7.322963 -13.735898 10.034529 -1.000000
-20.594250 17.734816 -5.443131 -1.000000
10.734358 16.546749 16.579732 -1.000000
0.140259 -25.393568 -12.776383 -1.000000
-6.596974 19.421412 1.091269 -1.000000
-8.422129 -21.947571 7.407274 -1.000000
7.473412 11.753117 12.929043 -1.000000
6.255578 -0.792331 -16.182706 -1.000000
4.453382 1.513358 0.119752 -1.000000
-22.506578 14.637764 0.378885 -1.000000
-12.933501 1.434439 -17.109639 -1.000000
-11.191339 0.879878 -4.282165 -1.000000
-2.416496 -14.710318 -11.605685 -1.000000
15.109734 14.645158 -16.444117 -1.000000
-17.945568 -17.316710 -12.616887 -1.000000
-11.436696 -16.859542 -20.013664 -1.000000
11.028426 -3.813022 -23.843591 -1.000000
16.579640 1.051542 3.621435 -1.000000
12.126445 -18.809132 10.659034 -1.000000
19.323398 -5.453195 8.052427 -1.000000
-2.463339 25.885450 6.378873 -1.000000
10.223305 -13.182866 -12.669467 -1.000000
26.781094 -11.820605 2.312767 -1.000000
9.101351 3.452266 -7.314247 -1.000000
19.571738 0.890499 20.120421 -1.000000
-5.379968 1.613210 22.973459 -1.000000
19.818594 -6.822757 17.536563 -1.000000
-6.803879 19.169428 -9.665171 -1.000000
-13.658534 -3.136628 19.130038 -1.000000
-4.169783 25.453880 -6.057077 -1.000000
-14.019408 6.689334 24.308839 -1.000000
11.583693 4.396856 23.215741 -1.000000
-7.179976 10.483846 -4.905362 -1.000000
-9.322546 1.462864 19.498744 -1.000000
-5.474787 9.249656 -11.387721 -1.000000
-24.011794 -9.141152 2.968305 -1.000000
-6.802513 21.740072 -16.031354 -1.000000
-25.313008 4.254332 -1.022253 -1.000000
2.055750 -8.709287 3.596081 -1.000000
6.832635 -17.066139 2.583415 -1.000000
-6.923545 -21.896943 17.305387 -1.000000
-7.293697 -20.218227 17.836698 -1.000000
-5.836352 -22.828919 7.985953 -1.000000
7.888980 1.336362 20.442006 -1.000000
25.913836 -6.440047 -1.179309 -1.000000
27.267494 7.047511 3.595737 -1.000000
-0.315522 21.555616 8.487249 -1.000000
-25.064802 -9.136450 -5.433373 -1.000000
-10.626914 23.638487 12.834582 -1.000000
-12.485301 7.301093 24.623862 -1.000000
-2.089864 -5.761995 -13.132049 -1.000000
-23.884907 -16.376381 7.366626 -1.000000
9.458199 -18.516996 18.892391 -1.000000
-13.866033 7.085239 -4.648049 -1.000000
9.322181 8.180158 20.953019 -1.000000
-3.749662 -4.119040 -18.634940 -1.000000
-15.230188 11.436617 8.236825 -1.000000
-14.816604 11.669138 -10.233321 -1.000000
6.909046 0.539565 -27.579124 -1.000000
2.451275 0.431840 12.419870 -1.000000
6.930174 -9.566187 7.769310 -1.000000
9.650193 -7.808295 1.668951 -1.000000
12.945896 19.087074 17.228724 -1.000000
-0.340859 -0.861919 14.682294 -1.000000
13.035068 14.885777 -11.931687 -1.000000
10.364354 15.035969 2.636730 -1.000000
4.350444 24.792791 -10.615557 -1.000000
14.826773 -2.647933 -24.790961 -1.000000
-21.081401 1.536708 14.041703 -1.000000
3.646774 16.824185 -15.431959 -1.000000
11.041820 18.000686 5.633979 -1.000000
6.079549 5.585689 12.487762 -1.000000
-24.891729 6.642305 -2.104242 -1.000000
-11.843491 -4.423628 -18.159654 -1.000000
12.253909 -25.046720 -4.477931 -1.000000
22.086406 10.427819 7.909904 -1.000000
-5.929457 -1.287362 -16.158258 -1.000000
19.271254 -2.854669 -9.280902 -1.000000
5.204985 21.698245 -17.576774 -1.000000
6.433149 7.737549 14.420486 -1.000000
2.011623 16.283678 15.512079 -1.000000
-25.485431 1.043827 -14.107464 -1.000000
-15.343520 13.536512 18.640235 -1.000000
24.152052 12.986549 0.114443 -1.000000
-5.024209 -16.827876 -21.653841 -1.000000
6.167143 -11.760532 -21.601395 -1.000000
-16.699781 7.094022 20.367566 -1.000000
-12.625265 -7.034752 3.408447 -1.000000
9.584695 -14.052589 12.682251 -1.000000
-21.745846 -10.586413 -15.637936 -1.000000
2.550229 11.827722 7.914665 -1.000000
-1.733009 -17.876375 -10.199369 -1.000000
-16.910757 -3.677878 22.356519 -1.000000
-12.175476 20.682381 3.650248 -1.000000
-0.718370 11.087802 14.766268 -1.000000
14.165294 -11.687840 9.164894 -1.000000
-19.345281 11.147829 7.844208 -1.000000
5.598732 4.067930 20.975437 -1.000000
-5.799666 -5.456850 28.833872 -1.000000
11.582308 -8.285960 -4.368913 -1.000000
9.083019 -12.247074 -3.604419 -1.000000
9.190095 -4.538313 -10.441161 -1.000000
-14.790041 -1.855037 24.244293 -1.000000
22.257109 -2.589021 6.845239 -1.000000
6.359908 7.379983 -24.525457 -1.000000
25.967865 -2.441357 10.190273 -1.000000
21.468998 1.021118 -14.814239 -1.000000
9.262506 -21.569349 3.409333 -1.000000
3.231187 -2.874585 -27.626016 -1.000000
1.294494 0.265777 28.372194 -1.000000
11.652479 15.868593 -14.919042 -1.000000
3.987668 -1.432852 0.139358 -1.000000
-7.447841 -7.032505 21.933234 -1.000000
-13.384377 22.133001 5.588434 -1.000000
20.486955 19.892518 4.644847 -1.000000
-1.143532 7.596984 -27.854143 -1.000000
-6.821082 2.847386 -7.596770 -1.000000
8.030760 18.347131 -21.525564 -1.000000
25.313668 -11.640476 -2.778226 -1.000000
2.248272 -0.894183 9.764578 -1.000000
-3.733803 1.190020 14.534854 -1.000000
-26.387107 6.161272 -3.733779 -1.000000
11.130833 7.409564 -26.349089 -1.000000
-20.576945 4.856248 18.106482 -1.000000
21.043180 -3.762836 6.529771 -1.000000
-26.471220 2.733885 -11.434056 -1.000000
-15.252548 -2.142996 4.608343 -1.000000
7.695095 -24.894496 5.795431 -1.000000
-4.474213 -18.296892 -11.674104 -1.000000
10.650797 -7.749975 1.448309 -1.000000
-2.079880 -19.757745 -4.067236 -1.000000
-4.041827 -7.846600 -0.320460 -1.000000
19.914731 13.703097 -10.718046 -1.000000
-1.300378 3.083431 -14.666381 -1.000000
-4.567075 9.287051 -19.213325 -1.000000
-14.840272 -16.091043 14.163551 -1.000000
-4.620806 -13.886892 9.326292 -1.000000
-8.218559 -5.110995 26.411528 -1.000000
-6.642001 -6.622720 -4.395297 -1.000000
-5.698059 -1.930228 4.603238 -1.000000
3.844729 18.325642 15.799947 -1.000000
20.149455 13.536486 -10.893322 -1.000000
11.594610 -17.914446 17.232009 -1.000000
-0.610885 4.981121 21.269614 -1.000000
-17.121613 -10.403216 -15.896413 -1.000000
25.213641 2.158803 -4.504571 -1.000000
12.026086 -1.089778 14.111191 -1.000000
7.459258 -15.276107 -8.868378 -1.000000
-14.866154 4.563404 18.558906 -1.000000
-17.657241 -7.351317 13.984040 -1.000000
5.125168 0.308273 -19.527195 -1.000000
12.920972 -9.742428 10.387233 -1.000000
17.627159 -22.351145 8.261143 -1.000000
-3.286281 -0.759123 -9.514830 -1.000000
-18.775788 5.944078 18.399336 -1.000000
-0.158093 -2.158378 -18.599266 -1.000000
-16.703197 6.217344 -17.763105 -1.000000
5.107046 -15.568907 -17.835507 -1.000000
10.596965 -21.906001 -12.077079 -1.000000
-0.400560 -3.079697 6.187204 -1.000000
-8.031205 -27.292636 5.566664 -1.000000
16.083232 -20.247722 14.128637 -1.000000
8.681939 -11.713024 21.331557 -1.000000
-13.294795 1.871553 0.058001 -1.000000
-7.181764 -0.291823 27.135122 -1.000000
0.492784 -8.663862 -23.248050 -1.000000
-5.863014 4.828693 -19.602103 -1.000000
3.961898 -12.790747 -3.221354 -1.000000
3.671683 -22.186237 -13.617315 -1.000000
-21.320105 20.296820 -4.825835 -1.000000
-1.669978 -22.809647 13.114288 -1.000000
19.420141 -16.453553 12.301106 -1.000000
1.003222 3.403146 -25.041782 -1.000000
12.535247 13.355587 7.292439 -1.000000
12.972314 19.044275 -4.282152 -1.000000
3.297739 5.592358 7.450083 -1.000000
20.668319 9.977203 6.859998 -1.000000
-11.326793 10.860279 2.340560 -1.000000
-19.674420 20.426462 6.494843 -1.000000
21.821524 20.223311 1.071320 -1.000000
-1.766593 -12.405417 24.386388 -1.000000
41.904305 0.266402 2.367717 1.000000
16.066932 -29.994111 9.153891 1.000000
-10.123336 31.605497 17.790779 1.000000
-6.356307 29.690892 31.096841 1.000000
3.040803 15.717560 37.606124 1.000000
26.375846 33.116599 -0.438777 1.000000
-16.186554 -33.736881 -14.828511 1.000000
-25.361418 28.620921 9.993987 1.000000
12.620503 31.571731 5.477790 1.000000
7.357492 -11.651368 -41.547325 1.000000
-30.782740 -29.142328 0.283542 1.000000
-8.896502 25.079902 35.082161 1.000000
-5.476550 -4.291037 -31.874399 1.000000
12.152982 23.862741 16.613529 1.000000
-24.310800 19.794494 27.487276 1.000000
29.093253 -18.216373 23.725633 1.000000
-19.976210 6.990446 -36.132119 1.000000
-9.696455 21.677367 24.879059 1.000000
17.335185 1.664339 -29.083546 1.000000
26.226705 31.626365 -13.294456 1.000000
24.847870 18.261900 11.497601 1.000000
8.758016 26.781737 25.801680 1.000000
-17.358288 -29.084282 28.866602 1.000000
-10.056631 -39.962995 12.162295 1.000000
27.870131 8.601714 -9.949430 1.000000
-22.683501 26.373759 -21.470993 1.000000
27.399727 -8.692694 -27.030666 1.000000
-20.201714 -27.472672 27.062550 1.000000
-31.895699 26.167593 -13.800703 1.000000
30.586772 2.224686 -9.736367 1.000000
-35.722790 5.065598 -20.583168 1.000000
-29.761270 24.811104 -21.324999 1.000000
-7.314910 9.979828 -40.429266 1.000000
-16.919894 -17.455593 -18.401488 1.000000
-10.269663 0.641143 -34.059078 1.000000
3.615245 -7.734524 41.740051 1.000000
-26.757868 25.914496 -9.922165 1.000000
24.260898 -22.490033 23.950645 1.000000
-6.907379 17.067207 35.483609 1.000000
-27.580422 22.556092 -23.424440 1.000000
14.763827 29.865585 4.685630 1.000000
9.958444 29.451751 20.102948 1.000000
-28.542619 -3.890240 15.337406 1.000000
3.190769 -18.021537 30.973351 1.000000
31.410046 26.805315 -16.512668 1.000000
26.890075 -19.502731 -20.892310 1.000000
37.614347 -5.976177 8.107053 1.000000
30.174717 11.713178 29.384074 1.000000
20.670347 26.125356 17.764044 1.000000
-30.550870 -3.163111 31.979712 1.000000
15.797886 -1.349282 -30.738642 1.000000
27.777954 0.316832 35.280008 1.000000
-9.107306 -30.937136 6.364042 1.000000
11.332200 35.075653 -25.154651 1.000000
18.530230 36.263467 -15.921034 1.000000
26.036021 18.420056 -14.848760 1.000000
-16.972602 -33.174960 -17.574606 1.000000
19.416262 -1.711505 -39.088949 1.000000
-13.668619 -13.250767 -35.585914 1.000000
-32.246284 -9.131604 20.563134 1.000000
6.999164 31.956810 -12.927211 1.000000
7.551170 10.544363 -28.239912 1.000000
32.939666 3.290011 -24.302056 1.000000
12.836473 5.634116 33.700629 1.000000
-1.288946 9.875681 -41.483125 1.000000
23.072246 14.402372 17.254617 1.000000
20.661271 15.744291 18.302574 1.000000
-18.596229 17.722187 -29.187865 1.000000
-11.128548 37.263507 -11.712926 1.000000
-25.197455 6.710554 -28.932783 1.000000
-24.336959 -17.908175 -15.894116 1.000000
16.673092 17.531669 18.384049 1.000000
-18.217760 23.596927 -15.450758 1.000000
-25.328613 -16.429225 2.109704 1.000000
1.907877 25.703247 -33.247903 1.000000
21.927512 -23.725686 22.881932 1.000000
-32.950228 4.393737 -3.559776 1.000000
40.672256 -10.218806 14.742113 1.000000
-32.943466 -6.662034 3.181081 1.000000
-4.824627 -11.376233 -38.053702 1.000000
-12.256148 -42.503065 -0.468821 1.000000
22.437658 11.491832 29.983609 1.000000
26.284991 -17.342996 -22.662665 1.000000
-10.278672 13.494459 35.932527 1.000000
-33.219643 14.092786 -11.875623 1.000000
23.281014 -20.414996 -11.640394 1.000000
-12.083556 38.452097 -16.147740 1.000000
18.069092 9.639687 28.659550 1.000000
36.830337 13.885434 -8.312066 1.000000
-8.168308 -0.439363 -41.356147 1.000000
18.445505 -7.196876 22.946026 1.000000
17.462639 -0.861193 -35.124014 1.000000
-27.993859 10.864722 3.182741 1.000000
2.485930 -16.813680 -36.279546 1.000000
25.361854 21.697251 17.044881 1.000000
1.074593 -20.129176 30.439688 1.000000
-21.584840 24.133017 2.947143 1.000000
14.715546 -33.745313 9.081241 1.000000
10.282603 -3.662099 -38.522609 1.000000
-39.408147 8.738665 3.841701 1.000000
0.867765 -26.880017 -32.146433 1.000000
-35.442074 -14.177506 -16.421362 1.000000
-2.237101 -21.875752 37.076001 1.000000
16.599625 10.981324 -30.862220 1.000000
-13.710247 -6.153415 -42.288252 1.000000
-1.471357 24.202032 -33.242575 1.000000
-14.672682 11.010792 31.738023 1.000000
12.113480 -29.358297 28.909406 1.000000
30.587576 -21.265080 10.226867 1.000000
-20.794445 34.876510 17.324625 1.000000
-17.718355 15.242236 22.278155 1.000000
-9.188138 -9.305713 31.160322 1.000000
13.744727 11.816370 27.193121 1.000000
6.461787 -35.770990 -14.039578 1.000000
-12.355213 17.014827 28.222320 1.000000
-13.162680 -42.428211 -0.773331 1.000000
28.442606 -10.453707 -10.568582 1.000000
19.469873 30.745346 -3.595494 1.000000
-21.310831 34.092485 6.334116 1.000000
-38.070960 4.496615 -17.730172 1.000000
19.074750 22.871601 -21.966698 1.000000
28.225140 -1.940534 11.698500 1.000000
28.424856 26.806120 -17.702417 1.000000
-29.699798 30.156906 -4.820434 1.000000
-24.807884 1.175969 34.266651 1.000000
-16.340678 -38.254796 12.645174 1.000000
-21.705190 -22.610868 -0.279021 1.000000
24.090699 -2.113975 28.439149 1.000000
-17.058081 -20.437044 23.261516 1.000000
24.041011 -1.336156 32.656404 1.000000
8.994312 32.513842 21.550472 1.000000
21.533256 31.119078 -11.231413 1.000000
26.733777 -22.936092 3.733008 1.000000
5.901460 23.596948 27.643538 1.000000
-5.296432 33.545127 -27.918984 1.000000
13.171045 -40.670875 -1.802142 1.000000
27.512039 29.712372 6.484539 1.000000
32.381316 19.291674 -1.238570 1.000000
-36.822942 7.005285 19.214451 1.000000
-39.853612 15.713255 -1.300354 1.000000
-1.198910 23.271944 -26.077846 1.000000
12.076324 -11.713990 30.049188 1.000000
-2.402560 -25.977190 -24.727516 1.000000
-28.172258 -5.664295 -14.594709 1.000000
35.958336 -25.734074 7.631479 1.000000
-16.526978 14.850489 -25.499906 1.000000
-22.134832 -33.585004 12.199699 1.000000
-22.704814 22.407463 12.724856 1.000000
4.300430 27.716870 -11.620281 1.000000
-4.325591 -26.524388 -21.396941 1.000000
-17.404362 -2.352408 34.819184 1.000000
20.225719 12.301397 24.753134 1.000000
38.740663 16.121811 -2.231647 1.000000
29.736629 26.166259 -8.844898 1.000000
7.292850 30.213065 -23.295165 1.000000
13.520500 -13.926322 37.062853 1.000000
5.252341 -41.144265 10.939812 1.000000
-21.665893 -14.245394 18.783400 1.000000
19.043055 4.710213 -27.990889 1.000000
31.122076 2.241676 -2.003215 1.000000
-3.054248 14.988979 36.408310 1.000000
-9.294527 28.467953 29.784599 1.000000
