# Theoretical SAS data
# q            I           
  3.46173e-01  1.08404e-04 
  3.47424e-01  1.31034e-04 
  3.48674e-01  1.55007e-04 
  3.49925e-01  1.79765e-04 
  3.51175e-01  2.04802e-04 
  3.52426e-01  2.29658e-04 
  3.53677e-01  2.53924e-04 
  3.54927e-01  2.77243e-04 
  3.56178e-01  2.99308e-04 
  3.57429e-01  3.19861e-04 
  3.58679e-01  3.38692e-04 
  3.59930e-01  3.55637e-04 
  3.61180e-01  3.70576e-04 
  3.62431e-01  3.83429e-04 
  3.63682e-01  3.94154e-04 
  3.64932e-01  4.02745e-04 
  3.66183e-01  4.09225e-04 
  3.67434e-01  4.13645e-04 
  3.68684e-01  4.16081e-04 
  3.69935e-01  4.16630e-04 
  3.71185e-01  4.15403e-04 
  3.72436e-01  4.12527e-04 
  3.73687e-01  4.08138e-04 
  3.74937e-01  4.02379e-04 
  3.76188e-01  3.95397e-04 
  3.77439e-01  3.87340e-04 
  3.78689e-01  3.78355e-04 
  3.79940e-01  3.68587e-04 
  3.81190e-01  3.58173e-04 
  3.82441e-01  3.47245e-04 
  3.83692e-01  3.35925e-04 
  3.84942e-01  3.24329e-04 
  3.86193e-01  3.12558e-04 
  3.87444e-01  3.00708e-04 
  3.88694e-01  2.88859e-04 
  3.89945e-01  2.77083e-04 
  3.91195e-01  2.65441e-04 
  3.92446e-01  2.53985e-04 
  3.93697e-01  2.42755e-04 
  3.94947e-01  2.31782e-04 
  3.96198e-01  2.21092e-04 
  3.97449e-01  2.10702e-04 
  3.98699e-01  2.00621e-04 
  3.99950e-01  1.90857e-04 
  4.01201e-01  1.81410e-04 
  4.02451e-01  1.72280e-04 
  4.03702e-01  1.63463e-04 
  4.04952e-01  1.54955e-04 
  4.06203e-01  1.46752e-04 
  4.07454e-01  1.38849e-04 
  4.08704e-01  1.31244e-04 
  4.09955e-01  1.23936e-04 
  4.11206e-01  1.16926e-04 
  4.12456e-01  1.10219e-04 
  4.13707e-01  1.03822e-04 
  4.14957e-01  9.77444e-05 
  4.16208e-01  9.19988e-05 
  4.17459e-01  8.66006e-05 
  4.18709e-01  8.15673e-05 
  4.19960e-01  7.69183e-05 
  4.21211e-01  7.26748e-05 
  4.22461e-01  6.88583e-05 
  4.23712e-01  6.54911e-05 
  4.24962e-01  6.25947e-05 
  4.26213e-01  6.01894e-05 
  4.27464e-01  5.82940e-05 
  4.28714e-01  5.69242e-05 
  4.29965e-01  5.60926e-05 
  4.31216e-01  5.58079e-05 
  4.32466e-01  5.60740e-05 
  4.33717e-01  5.68898e-05 
  4.34967e-01  5.82482e-05 
  4.36218e-01  6.01365e-05 
  4.37469e-01  6.25354e-05 
  4.38719e-01  6.54191e-05 
  4.39970e-01  6.87554e-05 
  4.41221e-01  7.25054e-05 
  4.42471e-01  7.66239e-05 
  4.43722e-01  8.10599e-05 
  4.44972e-01  8.57565e-05 
  4.46223e-01  9.06521e-05 
  4.47474e-01  9.56804e-05 
  4.48724e-01  1.00772e-04 
  4.49975e-01  1.05854e-04 
  4.51226e-01  1.10851e-04 
  4.52476e-01  1.15690e-04 
  4.53727e-01  1.20295e-04 
  4.54977e-01  1.24592e-04 
  4.56228e-01  1.28510e-04 
  4.57479e-01  1.31982e-04 
  4.58729e-01  1.34944e-04 
  4.59980e-01  1.37340e-04 
  4.61231e-01  1.39120e-04 
  4.62481e-01  1.40239e-04 
  4.63732e-01  1.40666e-04 
  4.64982e-01  1.40375e-04 
  4.66233e-01  1.39353e-04 
  4.67484e-01  1.37595e-04 
  4.68734e-01  1.35110e-04 
  4.69985e-01  1.31916e-04 
  4.71236e-01  1.28044e-04 
  4.72486e-01  1.23538e-04 
  4.73737e-01  1.18449e-04 
  4.74987e-01  1.12844e-04 
  4.76238e-01  1.06797e-04 
  4.77489e-01  1.00394e-04 
  4.78739e-01  9.37296e-05 
  4.79990e-01  8.69060e-05 
  4.81241e-01  8.00330e-05 
  4.82491e-01  7.32263e-05 
  4.83742e-01  6.66061e-05 
  4.84992e-01  6.02957e-05 
  4.86243e-01  5.44203e-05 
  4.87494e-01  4.91051e-05 
  4.88744e-01  4.44738e-05 
  4.89995e-01  4.06472e-05 
  4.91246e-01  3.77414e-05 
  4.92496e-01  3.58662e-05 
  4.93747e-01  3.51236e-05 
  4.94997e-01  3.56063e-05 
  4.96248e-01  3.73963e-05 
  4.97499e-01  4.05634e-05 
  4.98749e-01  4.51644e-05 
  5.00000e-01  5.12415e-05 
