# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  2.46123e-01  -1.82241e-05 8.26872e-05 
  2.47373e-01  6.18616e-06  8.24005e-05 
  2.48624e-01  5.78724e-05  8.21682e-05 
  2.49875e-01  -1.59828e-05 8.19863e-05 
  2.51125e-01  1.66749e-04  8.18509e-05 
  2.52376e-01  -1.70844e-05 8.17574e-05 
  2.53627e-01  -6.37680e-05 8.17016e-05 
  2.54877e-01  1.56137e-04  8.16787e-05 
  2.56128e-01  1.71596e-04  8.16841e-05 
  2.57378e-01  1.05586e-04  8.17133e-05 
  2.58629e-01  6.54172e-05  8.17618e-05 
  2.59880e-01  1.24702e-04  8.18251e-05 
  2.61130e-01  5.29756e-05  8.18990e-05 
  2.62381e-01  2.01449e-04  8.19795e-05 
  2.63632e-01  2.34417e-04  8.20629e-05 
  2.64882e-01  2.88601e-04  8.21456e-05 
  2.66133e-01  2.70559e-04  8.22242e-05 
  2.67383e-01  2.85531e-04  8.22959e-05 
  2.68634e-01  8.96748e-05  8.23579e-05 
  2.69885e-01  3.40360e-04  8.24077e-05 
  2.71135e-01  4.96189e-04  8.24434e-05 
  2.72386e-01  3.37945e-04  8.24629e-05 
  2.73637e-01  4.98139e-04  8.24649e-05 
  2.74887e-01  4.22651e-04  8.24479e-05 
  2.76138e-01  3.89410e-04  8.24111e-05 
  2.77388e-01  3.00839e-04  8.23537e-05 
  2.78639e-01  3.73937e-04  8.22753e-05 
  2.79890e-01  4.30779e-04  8.21754e-05 
  2.81140e-01  4.95935e-04  8.20543e-05 
  2.82391e-01  3.64515e-04  8.19119e-05 
  2.83642e-01  5.39131e-04  8.17488e-05 
  2.84892e-01  5.57516e-04  8.15655e-05 
  2.86143e-01  5.34660e-04  8.13627e-05 
  2.87393e-01  4.99447e-04  8.11413e-05 
  2.88644e-01  6.15691e-04  8.09022e-05 
  2.89895e-01  2.74574e-04  8.06467e-05 
  2.91145e-01  3.45089e-04  8.03759e-05 
  2.92396e-01  3.04942e-04  8.00912e-05 
