# Structure factor, S(q), used in: I(q) = P(q)*S(q)
# Default: S(q) = 1.0
# q                 S(q)             
  4.97830e-02      1.08977e+00      
  4.97880e-02      1.08976e+00      
  4.97930e-02      1.08976e+00      
  4.97980e-02      1.08975e+00      
  4.98030e-02      1.08975e+00      
  4.98080e-02      1.08974e+00      
  4.98130e-02      1.08974e+00      
  4.98180e-02      1.08974e+00      
  4.98230e-02      1.08973e+00      
  4.98280e-02      1.08973e+00      
  4.98330e-02      1.08972e+00      
  4.98380e-02      1.08972e+00      
  4.98430e-02      1.08971e+00      
  4.98480e-02      1.08971e+00      
  4.98530e-02      1.08970e+00      
  4.98580e-02      1.08970e+00      
  4.98630e-02      1.08969e+00      
  4.98680e-02      1.08969e+00      
  4.98730e-02      1.08968e+00      
  4.98780e-02      1.08968e+00      
  4.98830e-02      1.08968e+00      
  4.98880e-02      1.08967e+00      
  4.98930e-02      1.08967e+00      
  4.98980e-02      1.08966e+00      
  4.99030e-02      1.08966e+00      
  4.99080e-02      1.08965e+00      
  4.99130e-02      1.08965e+00      
  4.99180e-02      1.08964e+00      
  4.99230e-02      1.08964e+00      
  4.99280e-02      1.08963e+00      
  4.99330e-02      1.08962e+00      
  4.99380e-02      1.08962e+00      
  4.99430e-02      1.08961e+00      
  4.99480e-02      1.08961e+00      
  4.99530e-02      1.08960e+00      
  4.99580e-02      1.08960e+00      
  4.99630e-02      1.08959e+00      
  4.99680e-02      1.08959e+00      
  4.99730e-02      1.08958e+00      
  4.99780e-02      1.08958e+00      
  4.99830e-02      1.08957e+00      
  4.99880e-02      1.08957e+00      
  4.99930e-02      1.08956e+00      
  4.99980e-02      1.08955e+00      
  5.00030e-02      1.08955e+00      
  5.00080e-02      1.08954e+00      
  5.00130e-02      1.08954e+00      
  5.00180e-02      1.08953e+00      
  5.00230e-02      1.08953e+00      
  5.00280e-02      1.08952e+00      
  5.00330e-02      1.08951e+00      
  5.00380e-02      1.08951e+00      
  5.00430e-02      1.08950e+00      
  5.00480e-02      1.08950e+00      
  5.00530e-02      1.08949e+00      
  5.00580e-02      1.08948e+00      
  5.00630e-02      1.08948e+00      
  5.00680e-02      1.08947e+00      
  5.00730e-02      1.08946e+00      
  5.00780e-02      1.08946e+00      
  5.00830e-02      1.08945e+00      
  5.00880e-02      1.08945e+00      
  5.00930e-02      1.08944e+00      
  5.00980e-02      1.08943e+00      
  5.01030e-02      1.08943e+00      
  5.01080e-02      1.08942e+00      
  5.01130e-02      1.08941e+00      
  5.01180e-02      1.08941e+00      
  5.01230e-02      1.08940e+00      
  5.01280e-02      1.08939e+00      
  5.01330e-02      1.08939e+00      
  5.01380e-02      1.08938e+00      
  5.01430e-02      1.08937e+00      
  5.01480e-02      1.08937e+00      
  5.01530e-02      1.08936e+00      
  5.01580e-02      1.08935e+00      
  5.01630e-02      1.08935e+00      
  5.01680e-02      1.08934e+00      
  5.01730e-02      1.08933e+00      
  5.01780e-02      1.08933e+00      
  5.01830e-02      1.08932e+00      
  5.01880e-02      1.08931e+00      
  5.01930e-02      1.08930e+00      
  5.01980e-02      1.08930e+00      
  5.02030e-02      1.08929e+00      
  5.02080e-02      1.08928e+00      
  5.02130e-02      1.08928e+00      
  5.02180e-02      1.08927e+00      
  5.02230e-02      1.08926e+00      
  5.02280e-02      1.08925e+00      
  5.02330e-02      1.08925e+00      
  5.02380e-02      1.08924e+00      
  5.02430e-02      1.08923e+00      
  5.02480e-02      1.08922e+00      
  5.02530e-02      1.08922e+00      
  5.02580e-02      1.08921e+00      
  5.02630e-02      1.08920e+00      
  5.02680e-02      1.08919e+00      
  5.02730e-02      1.08919e+00      
  5.02780e-02      1.08918e+00      
  5.02830e-02      1.08917e+00      
  5.02880e-02      1.08916e+00      
  5.02930e-02      1.08916e+00      
  5.02980e-02      1.08915e+00      
  5.03030e-02      1.08914e+00      
  5.03080e-02      1.08913e+00      
  5.03130e-02      1.08912e+00      
  5.03180e-02      1.08912e+00      
  5.03230e-02      1.08911e+00      
  5.03280e-02      1.08910e+00      
  5.03330e-02      1.08909e+00      
  5.03380e-02      1.08908e+00      
  5.03430e-02      1.08908e+00      
  5.03480e-02      1.08907e+00      
  5.03530e-02      1.08906e+00      
  5.03580e-02      1.08905e+00      
  5.03630e-02      1.08904e+00      
  5.03680e-02      1.08904e+00      
  5.03730e-02      1.08903e+00      
  5.03780e-02      1.08902e+00      
  5.03830e-02      1.08901e+00      
  5.03880e-02      1.08900e+00      
  5.03930e-02      1.08899e+00      
  5.03980e-02      1.08898e+00      
  5.04030e-02      1.08898e+00      
  5.04080e-02      1.08897e+00      
  5.04130e-02      1.08896e+00      
  5.04180e-02      1.08895e+00      
  5.04230e-02      1.08894e+00      
  5.04280e-02      1.08893e+00      
  5.04330e-02      1.08892e+00      
  5.04380e-02      1.08892e+00      
  5.04430e-02      1.08891e+00      
  5.04480e-02      1.08890e+00      
  5.04530e-02      1.08889e+00      
  5.04580e-02      1.08888e+00      
  5.04630e-02      1.08887e+00      
  5.04680e-02      1.08886e+00      
  5.04730e-02      1.08885e+00      
  5.04780e-02      1.08884e+00      
  5.04830e-02      1.08883e+00      
  5.04880e-02      1.08883e+00      
  5.04930e-02      1.08882e+00      
  5.04980e-02      1.08881e+00      
  5.05030e-02      1.08880e+00      
  5.05080e-02      1.08879e+00      
  5.05130e-02      1.08878e+00      
  5.05180e-02      1.08877e+00      
  5.05230e-02      1.08876e+00      
  5.05280e-02      1.08875e+00      
  5.05330e-02      1.08874e+00      
  5.05380e-02      1.08873e+00      
  5.05430e-02      1.08872e+00      
  5.05480e-02      1.08871e+00      
  5.05530e-02      1.08870e+00      
  5.05580e-02      1.08869e+00      
  5.05630e-02      1.08868e+00      
  5.05680e-02      1.08868e+00      
  5.05730e-02      1.08867e+00      
  5.05780e-02      1.08866e+00      
  5.05830e-02      1.08865e+00      
  5.05880e-02      1.08864e+00      
  5.05930e-02      1.08863e+00      
  5.05980e-02      1.08862e+00      
  5.06030e-02      1.08861e+00      
  5.06080e-02      1.08860e+00      
  5.06130e-02      1.08859e+00      
  5.06180e-02      1.08858e+00      
  5.06230e-02      1.08857e+00      
  5.06280e-02      1.08856e+00      
  5.06330e-02      1.08855e+00      
  5.06380e-02      1.08854e+00      
  5.06430e-02      1.08853e+00      
  5.06480e-02      1.08852e+00      
  5.06530e-02      1.08851e+00      
  5.06580e-02      1.08850e+00      
  5.06630e-02      1.08849e+00      
  5.06680e-02      1.08847e+00      
  5.06730e-02      1.08846e+00      
  5.06780e-02      1.08845e+00      
  5.06830e-02      1.08844e+00      
  5.06880e-02      1.08843e+00      
  5.06930e-02      1.08842e+00      
  5.06980e-02      1.08841e+00      
  5.07030e-02      1.08840e+00      
  5.07080e-02      1.08839e+00      
  5.07130e-02      1.08838e+00      
  5.07180e-02      1.08837e+00      
  5.07230e-02      1.08836e+00      
  5.07280e-02      1.08835e+00      
  5.07330e-02      1.08834e+00      
  5.07380e-02      1.08833e+00      
  5.07430e-02      1.08832e+00      
  5.07480e-02      1.08830e+00      
  5.07530e-02      1.08829e+00      
  5.07580e-02      1.08828e+00      
  5.07630e-02      1.08827e+00      
  5.07680e-02      1.08826e+00      
  5.07730e-02      1.08825e+00      
  5.07780e-02      1.08824e+00      
  5.07830e-02      1.08823e+00      
  5.07880e-02      1.08822e+00      
  5.07930e-02      1.08821e+00      
  5.07980e-02      1.08819e+00      
  5.08030e-02      1.08818e+00      
  5.08080e-02      1.08817e+00      
  5.08130e-02      1.08816e+00      
  5.08180e-02      1.08815e+00      
  5.08230e-02      1.08814e+00      
  5.08280e-02      1.08813e+00      
  5.08330e-02      1.08812e+00      
  5.08380e-02      1.08810e+00      
  5.08430e-02      1.08809e+00      
  5.08480e-02      1.08808e+00      
  5.08530e-02      1.08807e+00      
  5.08580e-02      1.08806e+00      
  5.08630e-02      1.08805e+00      
  5.08680e-02      1.08803e+00      
  5.08730e-02      1.08802e+00      
  5.08780e-02      1.08801e+00      
  5.08830e-02      1.08800e+00      
  5.08880e-02      1.08799e+00      
  5.08930e-02      1.08798e+00      
  5.08980e-02      1.08796e+00      
  5.09030e-02      1.08795e+00      
  5.09080e-02      1.08794e+00      
  5.09130e-02      1.08793e+00      
  5.09180e-02      1.08792e+00      
  5.09230e-02      1.08790e+00      
  5.09280e-02      1.08789e+00      
  5.09330e-02      1.08788e+00      
  5.09380e-02      1.08787e+00      
  5.09430e-02      1.08786e+00      
  5.09480e-02      1.08784e+00      
  5.09530e-02      1.08783e+00      
  5.09580e-02      1.08782e+00      
  5.09630e-02      1.08781e+00      
  5.09680e-02      1.08779e+00      
  5.09730e-02      1.08778e+00      
  5.09780e-02      1.08777e+00      
  5.09830e-02      1.08776e+00      
  5.09880e-02      1.08774e+00      
  5.09930e-02      1.08773e+00      
  5.09980e-02      1.08772e+00      
  5.10030e-02      1.08771e+00      
  5.10080e-02      1.08769e+00      
  5.10130e-02      1.08768e+00      
  5.10180e-02      1.08767e+00      
  5.10230e-02      1.08766e+00      
  5.10280e-02      1.08764e+00      
  5.10330e-02      1.08763e+00      
  5.10380e-02      1.08762e+00      
  5.10430e-02      1.08761e+00      
  5.10480e-02      1.08759e+00      
  5.10530e-02      1.08758e+00      
  5.10580e-02      1.08757e+00      
  5.10630e-02      1.08755e+00      
  5.10680e-02      1.08754e+00      
  5.10730e-02      1.08753e+00      
  5.10780e-02      1.08752e+00      
  5.10830e-02      1.08750e+00      
  5.10880e-02      1.08749e+00      
  5.10930e-02      1.08748e+00      
  5.10980e-02      1.08746e+00      
  5.11030e-02      1.08745e+00      
  5.11080e-02      1.08744e+00      
  5.11130e-02      1.08742e+00      
  5.11180e-02      1.08741e+00      
  5.11230e-02      1.08740e+00      
  5.11280e-02      1.08738e+00      
  5.11330e-02      1.08737e+00      
  5.11380e-02      1.08736e+00      
  5.11430e-02      1.08734e+00      
  5.11480e-02      1.08733e+00      
  5.11530e-02      1.08732e+00      
  5.11580e-02      1.08730e+00      
  5.11630e-02      1.08729e+00      
  5.11680e-02      1.08728e+00      
  5.11730e-02      1.08726e+00      
  5.11780e-02      1.08725e+00      
  5.11830e-02      1.08723e+00      
  5.11880e-02      1.08722e+00      
  5.11930e-02      1.08721e+00      
  5.11980e-02      1.08719e+00      
  5.12030e-02      1.08718e+00      
  5.12080e-02      1.08717e+00      
  5.12130e-02      1.08715e+00      
  5.12180e-02      1.08714e+00      
  5.12230e-02      1.08712e+00      
  5.12280e-02      1.08711e+00      
  5.12330e-02      1.08710e+00      
  5.12380e-02      1.08708e+00      
  5.12430e-02      1.08707e+00      
  5.12480e-02      1.08705e+00      
  5.12531e-02      1.08704e+00      
  5.12581e-02      1.08703e+00      
  5.12631e-02      1.08701e+00      
  5.12681e-02      1.08700e+00      
  5.12731e-02      1.08698e+00      
  5.12781e-02      1.08697e+00      
  5.12831e-02      1.08695e+00      
  5.12881e-02      1.08694e+00      
  5.12931e-02      1.08693e+00      
  5.12981e-02      1.08691e+00      
  5.13031e-02      1.08690e+00      
  5.13081e-02      1.08688e+00      
  5.13131e-02      1.08687e+00      
  5.13181e-02      1.08685e+00      
  5.13231e-02      1.08684e+00      
  5.13281e-02      1.08682e+00      
  5.13331e-02      1.08681e+00      
  5.13381e-02      1.08680e+00      
  5.13431e-02      1.08678e+00      
  5.13481e-02      1.08677e+00      
  5.13531e-02      1.08675e+00      
  5.13581e-02      1.08674e+00      
  5.13631e-02      1.08672e+00      
  5.13681e-02      1.08671e+00      
  5.13731e-02      1.08669e+00      
  5.13781e-02      1.08668e+00      
  5.13831e-02      1.08666e+00      
  5.13881e-02      1.08665e+00      
  5.13931e-02      1.08663e+00      
  5.13981e-02      1.08662e+00      
  5.14031e-02      1.08660e+00      
  5.14081e-02      1.08659e+00      
  5.14131e-02      1.08657e+00      
  5.14181e-02      1.08656e+00      
  5.14231e-02      1.08654e+00      
  5.14281e-02      1.08653e+00      
  5.14331e-02      1.08651e+00      
  5.14381e-02      1.08650e+00      
  5.14431e-02      1.08648e+00      
  5.14481e-02      1.08647e+00      
  5.14531e-02      1.08645e+00      
  5.14581e-02      1.08643e+00      
  5.14631e-02      1.08642e+00      
  5.14681e-02      1.08640e+00      
  5.14731e-02      1.08639e+00      
  5.14781e-02      1.08637e+00      
  5.14831e-02      1.08636e+00      
  5.14881e-02      1.08634e+00      
  5.14931e-02      1.08633e+00      
  5.14981e-02      1.08631e+00      
  5.15031e-02      1.08629e+00      
  5.15081e-02      1.08628e+00      
  5.15131e-02      1.08626e+00      
  5.15181e-02      1.08625e+00      
  5.15231e-02      1.08623e+00      
  5.15281e-02      1.08622e+00      
  5.15331e-02      1.08620e+00      
  5.15381e-02      1.08618e+00      
  5.15431e-02      1.08617e+00      
  5.15481e-02      1.08615e+00      
  5.15531e-02      1.08614e+00      
  5.15581e-02      1.08612e+00      
  5.15631e-02      1.08610e+00      
  5.15681e-02      1.08609e+00      
  5.15731e-02      1.08607e+00      
  5.15781e-02      1.08606e+00      
  5.15831e-02      1.08604e+00      
  5.15881e-02      1.08602e+00      
  5.15931e-02      1.08601e+00      
  5.15981e-02      1.08599e+00      
  5.16031e-02      1.08598e+00      
  5.16081e-02      1.08596e+00      
  5.16131e-02      1.08594e+00      
  5.16181e-02      1.08593e+00      
  5.16231e-02      1.08591e+00      
  5.16281e-02      1.08589e+00      
  5.16331e-02      1.08588e+00      
  5.16381e-02      1.08586e+00      
  5.16431e-02      1.08584e+00      
  5.16481e-02      1.08583e+00      
  5.16531e-02      1.08581e+00      
  5.16581e-02      1.08579e+00      
  5.16631e-02      1.08578e+00      
  5.16681e-02      1.08576e+00      
  5.16731e-02      1.08575e+00      
  5.16781e-02      1.08573e+00      
  5.16831e-02      1.08571e+00      
  5.16881e-02      1.08569e+00      
  5.16931e-02      1.08568e+00      
  5.16981e-02      1.08566e+00      
  5.17031e-02      1.08564e+00      
  5.17081e-02      1.08563e+00      
  5.17131e-02      1.08561e+00      
  5.17181e-02      1.08559e+00      
  5.17231e-02      1.08558e+00      
  5.17281e-02      1.08556e+00      
  5.17331e-02      1.08554e+00      
  5.17381e-02      1.08553e+00      
  5.17431e-02      1.08551e+00      
  5.17481e-02      1.08549e+00      
  5.17531e-02      1.08547e+00      
  5.17581e-02      1.08546e+00      
  5.17631e-02      1.08544e+00      
  5.17681e-02      1.08542e+00      
  5.17731e-02      1.08541e+00      
  5.17781e-02      1.08539e+00      
  5.17831e-02      1.08537e+00      
  5.17881e-02      1.08535e+00      
  5.17931e-02      1.08534e+00      
  5.17981e-02      1.08532e+00      
  5.18031e-02      1.08530e+00      
  5.18081e-02      1.08528e+00      
  5.18131e-02      1.08527e+00      
  5.18181e-02      1.08525e+00      
  5.18231e-02      1.08523e+00      
  5.18281e-02      1.08521e+00      
  5.18331e-02      1.08520e+00      
  5.18381e-02      1.08518e+00      
  5.18431e-02      1.08516e+00      
  5.18481e-02      1.08514e+00      
  5.18531e-02      1.08513e+00      
  5.18581e-02      1.08511e+00      
  5.18631e-02      1.08509e+00      
  5.18681e-02      1.08507e+00      
  5.18731e-02      1.08506e+00      
  5.18781e-02      1.08504e+00      
  5.18831e-02      1.08502e+00      
  5.18881e-02      1.08500e+00      
  5.18931e-02      1.08498e+00      
  5.18981e-02      1.08497e+00      
  5.19031e-02      1.08495e+00      
  5.19081e-02      1.08493e+00      
  5.19131e-02      1.08491e+00      
  5.19181e-02      1.08489e+00      
  5.19231e-02      1.08488e+00      
  5.19281e-02      1.08486e+00      
  5.19331e-02      1.08484e+00      
  5.19381e-02      1.08482e+00      
  5.19431e-02      1.08480e+00      
  5.19481e-02      1.08478e+00      
  5.19531e-02      1.08477e+00      
  5.19581e-02      1.08475e+00      
  5.19631e-02      1.08473e+00      
  5.19681e-02      1.08471e+00      
  5.19731e-02      1.08469e+00      
  5.19781e-02      1.08467e+00      
  5.19831e-02      1.08466e+00      
  5.19881e-02      1.08464e+00      
  5.19931e-02      1.08462e+00      
  5.19981e-02      1.08460e+00      
  5.20031e-02      1.08458e+00      
  5.20081e-02      1.08456e+00      
  5.20131e-02      1.08454e+00      
  5.20181e-02      1.08453e+00      
  5.20231e-02      1.08451e+00      
  5.20281e-02      1.08449e+00      
  5.20331e-02      1.08447e+00      
  5.20381e-02      1.08445e+00      
  5.20431e-02      1.08443e+00      
  5.20481e-02      1.08441e+00      
  5.20531e-02      1.08440e+00      
  5.20581e-02      1.08438e+00      
  5.20631e-02      1.08436e+00      
  5.20681e-02      1.08434e+00      
  5.20731e-02      1.08432e+00      
  5.20781e-02      1.08430e+00      
  5.20831e-02      1.08428e+00      
  5.20881e-02      1.08426e+00      
  5.20931e-02      1.08424e+00      
  5.20981e-02      1.08422e+00      
  5.21031e-02      1.08421e+00      
  5.21081e-02      1.08419e+00      
  5.21131e-02      1.08417e+00      
  5.21181e-02      1.08415e+00      
  5.21231e-02      1.08413e+00      
  5.21281e-02      1.08411e+00      
  5.21331e-02      1.08409e+00      
  5.21381e-02      1.08407e+00      
  5.21431e-02      1.08405e+00      
  5.21481e-02      1.08403e+00      
  5.21531e-02      1.08401e+00      
  5.21581e-02      1.08399e+00      
  5.21631e-02      1.08397e+00      
  5.21681e-02      1.08395e+00      
  5.21731e-02      1.08393e+00      
  5.21781e-02      1.08392e+00      
  5.21831e-02      1.08390e+00      
  5.21881e-02      1.08388e+00      
  5.21931e-02      1.08386e+00      
  5.21981e-02      1.08384e+00      
  5.22031e-02      1.08382e+00      
  5.22081e-02      1.08380e+00      
  5.22131e-02      1.08378e+00      
  5.22181e-02      1.08376e+00      
  5.22231e-02      1.08374e+00      
  5.22281e-02      1.08372e+00      
  5.22331e-02      1.08370e+00      
  5.22381e-02      1.08368e+00      
  5.22431e-02      1.08366e+00      
  5.22481e-02      1.08364e+00      
  5.22531e-02      1.08362e+00      
  5.22581e-02      1.08360e+00      
  5.22631e-02      1.08358e+00      
  5.22681e-02      1.08356e+00      
  5.22731e-02      1.08354e+00      
  5.22781e-02      1.08352e+00      
  5.22831e-02      1.08350e+00      
  5.22881e-02      1.08348e+00      
  5.22931e-02      1.08346e+00      
  5.22981e-02      1.08344e+00      
  5.23031e-02      1.08342e+00      
  5.23081e-02      1.08340e+00      
  5.23131e-02      1.08338e+00      
  5.23181e-02      1.08336e+00      
  5.23231e-02      1.08334e+00      
  5.23281e-02      1.08332e+00      
  5.23331e-02      1.08330e+00      
  5.23381e-02      1.08328e+00      
  5.23431e-02      1.08326e+00      
  5.23481e-02      1.08324e+00      
  5.23531e-02      1.08322e+00      
  5.23581e-02      1.08320e+00      
  5.23631e-02      1.08317e+00      
  5.23681e-02      1.08315e+00      
  5.23731e-02      1.08313e+00      
  5.23781e-02      1.08311e+00      
  5.23831e-02      1.08309e+00      
  5.23881e-02      1.08307e+00      
  5.23931e-02      1.08305e+00      
  5.23981e-02      1.08303e+00      
  5.24031e-02      1.08301e+00      
  5.24081e-02      1.08299e+00      
  5.24131e-02      1.08297e+00      
  5.24181e-02      1.08295e+00      
  5.24231e-02      1.08293e+00      
  5.24281e-02      1.08291e+00      
  5.24331e-02      1.08288e+00      
  5.24381e-02      1.08286e+00      
  5.24431e-02      1.08284e+00      
  5.24481e-02      1.08282e+00      
  5.24531e-02      1.08280e+00      
  5.24581e-02      1.08278e+00      
  5.24631e-02      1.08276e+00      
  5.24681e-02      1.08274e+00      
  5.24731e-02      1.08272e+00      
  5.24781e-02      1.08270e+00      
  5.24831e-02      1.08267e+00      
  5.24881e-02      1.08265e+00      
  5.24931e-02      1.08263e+00      
  5.24981e-02      1.08261e+00      
  5.25031e-02      1.08259e+00      
  5.25081e-02      1.08257e+00      
  5.25131e-02      1.08255e+00      
  5.25181e-02      1.08253e+00      
  5.25231e-02      1.08250e+00      
  5.25281e-02      1.08248e+00      
  5.25331e-02      1.08246e+00      
  5.25381e-02      1.08244e+00      
  5.25431e-02      1.08242e+00      
  5.25481e-02      1.08240e+00      
  5.25531e-02      1.08238e+00      
  5.25581e-02      1.08235e+00      
  5.25631e-02      1.08233e+00      
  5.25681e-02      1.08231e+00      
  5.25731e-02      1.08229e+00      
  5.25781e-02      1.08227e+00      
  5.25831e-02      1.08225e+00      
  5.25881e-02      1.08222e+00      
  5.25931e-02      1.08220e+00      
  5.25981e-02      1.08218e+00      
  5.26031e-02      1.08216e+00      
  5.26081e-02      1.08214e+00      
  5.26131e-02      1.08212e+00      
  5.26181e-02      1.08209e+00      
  5.26231e-02      1.08207e+00      
  5.26281e-02      1.08205e+00      
  5.26331e-02      1.08203e+00      
  5.26381e-02      1.08201e+00      
  5.26431e-02      1.08198e+00      
  5.26481e-02      1.08196e+00      
  5.26531e-02      1.08194e+00      
  5.26581e-02      1.08192e+00      
  5.26631e-02      1.08190e+00      
  5.26681e-02      1.08187e+00      
  5.26731e-02      1.08185e+00      
  5.26781e-02      1.08183e+00      
  5.26831e-02      1.08181e+00      
  5.26881e-02      1.08179e+00      
  5.26931e-02      1.08176e+00      
  5.26981e-02      1.08174e+00      
  5.27031e-02      1.08172e+00      
  5.27081e-02      1.08170e+00      
  5.27131e-02      1.08168e+00      
  5.27181e-02      1.08165e+00      
  5.27231e-02      1.08163e+00      
  5.27281e-02      1.08161e+00      
  5.27331e-02      1.08159e+00      
  5.27381e-02      1.08156e+00      
  5.27431e-02      1.08154e+00      
  5.27481e-02      1.08152e+00      
  5.27531e-02      1.08150e+00      
  5.27581e-02      1.08147e+00      
  5.27631e-02      1.08145e+00      
  5.27681e-02      1.08143e+00      
  5.27731e-02      1.08141e+00      
  5.27781e-02      1.08138e+00      
  5.27831e-02      1.08136e+00      
  5.27881e-02      1.08134e+00      
  5.27931e-02      1.08131e+00      
  5.27981e-02      1.08129e+00      
  5.28031e-02      1.08127e+00      
  5.28081e-02      1.08125e+00      
  5.28131e-02      1.08122e+00      
  5.28181e-02      1.08120e+00      
  5.28231e-02      1.08118e+00      
  5.28281e-02      1.08116e+00      
  5.28331e-02      1.08113e+00      
  5.28381e-02      1.08111e+00      
  5.28431e-02      1.08109e+00      
  5.28481e-02      1.08106e+00      
  5.28531e-02      1.08104e+00      
  5.28581e-02      1.08102e+00      
  5.28631e-02      1.08099e+00      
  5.28681e-02      1.08097e+00      
  5.28731e-02      1.08095e+00      
  5.28781e-02      1.08093e+00      
  5.28831e-02      1.08090e+00      
  5.28881e-02      1.08088e+00      
  5.28931e-02      1.08086e+00      
  5.28981e-02      1.08083e+00      
  5.29031e-02      1.08081e+00      
  5.29081e-02      1.08079e+00      
  5.29131e-02      1.08076e+00      
  5.29181e-02      1.08074e+00      
  5.29231e-02      1.08072e+00      
  5.29281e-02      1.08069e+00      
  5.29331e-02      1.08067e+00      
  5.29381e-02      1.08065e+00      
  5.29431e-02      1.08062e+00      
  5.29481e-02      1.08060e+00      
  5.29531e-02      1.08058e+00      
  5.29581e-02      1.08055e+00      
  5.29631e-02      1.08053e+00      
  5.29681e-02      1.08051e+00      
  5.29731e-02      1.08048e+00      
  5.29781e-02      1.08046e+00      
  5.29831e-02      1.08043e+00      
  5.29881e-02      1.08041e+00      
  5.29931e-02      1.08039e+00      
  5.29981e-02      1.08036e+00      
  5.30031e-02      1.08034e+00      
  5.30081e-02      1.08032e+00      
  5.30131e-02      1.08029e+00      
  5.30181e-02      1.08027e+00      
  5.30231e-02      1.08024e+00      
  5.30281e-02      1.08022e+00      
  5.30331e-02      1.08020e+00      
  5.30381e-02      1.08017e+00      
  5.30431e-02      1.08015e+00      
  5.30481e-02      1.08013e+00      
  5.30531e-02      1.08010e+00      
  5.30581e-02      1.08008e+00      
  5.30631e-02      1.08005e+00      
  5.30681e-02      1.08003e+00      
  5.30731e-02      1.08001e+00      
  5.30781e-02      1.07998e+00      
  5.30831e-02      1.07996e+00      
  5.30881e-02      1.07993e+00      
  5.30931e-02      1.07991e+00      
  5.30981e-02      1.07988e+00      
  5.31031e-02      1.07986e+00      
  5.31081e-02      1.07984e+00      
  5.31131e-02      1.07981e+00      
  5.31181e-02      1.07979e+00      
  5.31231e-02      1.07976e+00      
  5.31281e-02      1.07974e+00      
  5.31331e-02      1.07972e+00      
  5.31381e-02      1.07969e+00      
  5.31431e-02      1.07967e+00      
  5.31481e-02      1.07964e+00      
  5.31531e-02      1.07962e+00      
  5.31581e-02      1.07959e+00      
  5.31631e-02      1.07957e+00      
  5.31681e-02      1.07954e+00      
  5.31731e-02      1.07952e+00      
  5.31781e-02      1.07950e+00      
  5.31831e-02      1.07947e+00      
  5.31881e-02      1.07945e+00      
  5.31931e-02      1.07942e+00      
  5.31981e-02      1.07940e+00      
  5.32031e-02      1.07937e+00      
  5.32081e-02      1.07935e+00      
  5.32131e-02      1.07932e+00      
  5.32181e-02      1.07930e+00      
  5.32231e-02      1.07927e+00      
  5.32281e-02      1.07925e+00      
  5.32331e-02      1.07922e+00      
  5.32381e-02      1.07920e+00      
  5.32431e-02      1.07917e+00      
  5.32481e-02      1.07915e+00      
  5.32531e-02      1.07912e+00      
  5.32581e-02      1.07910e+00      
  5.32631e-02      1.07907e+00      
  5.32681e-02      1.07905e+00      
  5.32731e-02      1.07902e+00      
  5.32781e-02      1.07900e+00      
  5.32831e-02      1.07897e+00      
  5.32881e-02      1.07895e+00      
  5.32931e-02      1.07892e+00      
  5.32981e-02      1.07890e+00      
  5.33031e-02      1.07887e+00      
  5.33081e-02      1.07885e+00      
  5.33131e-02      1.07882e+00      
  5.33181e-02      1.07880e+00      
  5.33231e-02      1.07877e+00      
  5.33281e-02      1.07875e+00      
  5.33331e-02      1.07872e+00      
  5.33381e-02      1.07870e+00      
  5.33431e-02      1.07867e+00      
  5.33481e-02      1.07865e+00      
  5.33531e-02      1.07862e+00      
  5.33581e-02      1.07860e+00      
  5.33631e-02      1.07857e+00      
  5.33681e-02      1.07855e+00      
  5.33731e-02      1.07852e+00      
  5.33781e-02      1.07850e+00      
  5.33831e-02      1.07847e+00      
  5.33881e-02      1.07844e+00      
  5.33931e-02      1.07842e+00      
  5.33981e-02      1.07839e+00      
  5.34031e-02      1.07837e+00      
  5.34081e-02      1.07834e+00      
  5.34131e-02      1.07832e+00      
  5.34181e-02      1.07829e+00      
  5.34231e-02      1.07827e+00      
  5.34281e-02      1.07824e+00      
  5.34331e-02      1.07821e+00      
  5.34381e-02      1.07819e+00      
  5.34431e-02      1.07816e+00      
  5.34481e-02      1.07814e+00      
  5.34531e-02      1.07811e+00      
  5.34581e-02      1.07809e+00      
  5.34631e-02      1.07806e+00      
  5.34681e-02      1.07803e+00      
  5.34731e-02      1.07801e+00      
  5.34781e-02      1.07798e+00      
  5.34831e-02      1.07796e+00      
  5.34881e-02      1.07793e+00      
  5.34931e-02      1.07790e+00      
  5.34981e-02      1.07788e+00      
  5.35031e-02      1.07785e+00      
  5.35081e-02      1.07783e+00      
  5.35131e-02      1.07780e+00      
  5.35181e-02      1.07777e+00      
  5.35231e-02      1.07775e+00      
  5.35281e-02      1.07772e+00      
  5.35331e-02      1.07770e+00      
  5.35381e-02      1.07767e+00      
  5.35431e-02      1.07764e+00      
  5.35481e-02      1.07762e+00      
  5.35531e-02      1.07759e+00      
  5.35581e-02      1.07757e+00      
  5.35631e-02      1.07754e+00      
  5.35681e-02      1.07751e+00      
  5.35731e-02      1.07749e+00      
  5.35781e-02      1.07746e+00      
  5.35831e-02      1.07743e+00      
  5.35881e-02      1.07741e+00      
  5.35931e-02      1.07738e+00      
  5.35981e-02      1.07736e+00      
  5.36031e-02      1.07733e+00      
  5.36081e-02      1.07730e+00      
  5.36131e-02      1.07728e+00      
  5.36181e-02      1.07725e+00      
  5.36231e-02      1.07722e+00      
  5.36281e-02      1.07720e+00      
  5.36331e-02      1.07717e+00      
  5.36381e-02      1.07714e+00      
  5.36431e-02      1.07712e+00      
  5.36481e-02      1.07709e+00      
