# Simulated SAS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  3.72436e-01  4.20166e-05  4.52452e-05 
  3.73687e-01  9.68052e-05  4.51815e-05 
  3.74937e-01  4.51580e-05  4.51183e-05 
  3.76188e-01  1.15846e-04  4.50556e-05 
  3.77439e-01  4.60740e-05  4.49935e-05 
  3.78689e-01  4.65596e-05  4.49320e-05 
  3.79940e-01  4.01281e-05  4.48713e-05 
  3.81190e-01  9.03290e-05  4.48111e-05 
  3.82441e-01  5.22746e-05  4.47514e-05 
  3.83692e-01  1.84610e-04  4.46920e-05 
  3.84942e-01  3.59349e-05  4.46327e-05 
  3.86193e-01  -3.89962e-06 4.45734e-05 
  3.87444e-01  4.15958e-05  4.45138e-05 
  3.88694e-01  4.35260e-05  4.44537e-05 
  3.89945e-01  3.94580e-05  4.43931e-05 
  3.91195e-01  1.36940e-04  4.43320e-05 
  3.92446e-01  6.32891e-05  4.42704e-05 
  3.93697e-01  8.75765e-05  4.42084e-05 
  3.94947e-01  9.51693e-05  4.41462e-05 
  3.96198e-01  4.62304e-05  4.40839e-05 
  3.97449e-01  1.34959e-04  4.40218e-05 
  3.98699e-01  5.55973e-05  4.39599e-05 
  3.99950e-01  9.60878e-05  4.38984e-05 
  4.01201e-01  1.13339e-04  4.38373e-05 
  4.02451e-01  1.15330e-04  4.37765e-05 
  4.03702e-01  7.09841e-05  4.37159e-05 
  4.04952e-01  5.19625e-05  4.36553e-05 
  4.06203e-01  7.86922e-05  4.35945e-05 
  4.07454e-01  3.33189e-05  4.35334e-05 
  4.08704e-01  1.19595e-04  4.34716e-05 
  4.09955e-01  6.70591e-05  4.34090e-05 
  4.11206e-01  6.54071e-05  4.33455e-05 
  4.12456e-01  8.98808e-05  4.32811e-05 
  4.13707e-01  6.61065e-05  4.32158e-05 
  4.14957e-01  1.00356e-04  4.31497e-05 
  4.16208e-01  7.93427e-05  4.30831e-05 
  4.17459e-01  7.24705e-05  4.30159e-05 
  4.18709e-01  1.01196e-04  4.29485e-05 
  4.19960e-01  1.54695e-04  4.28810e-05 
  4.21211e-01  6.21626e-05  4.28136e-05 
  4.22461e-01  -1.33764e-05 4.27461e-05 
  4.23712e-01  5.78726e-05  4.26788e-05 
  4.24962e-01  4.11506e-05  4.26113e-05 
  4.26213e-01  1.07027e-04  4.25437e-05 
  4.27464e-01  1.15301e-04  4.24758e-05 
  4.28714e-01  4.31753e-05  4.24074e-05 
  4.29965e-01  9.38679e-05  4.23385e-05 
  4.31216e-01  1.05954e-04  4.22688e-05 
  4.32466e-01  5.93921e-05  4.21985e-05 
  4.33717e-01  4.19102e-05  4.21277e-05 
  4.34967e-01  1.15171e-04  4.20563e-05 
  4.36218e-01  8.54406e-06  4.19849e-05 
  4.37469e-01  3.07594e-05  4.19134e-05 
  4.38719e-01  1.97094e-05  4.18424e-05 
