# Theoretical SAS data
# q            I           
  2.99900e-01  1.22826e-04 
  3.01150e-01  1.33276e-04 
  3.02401e-01  1.42891e-04 
  3.03652e-01  1.51540e-04 
  3.04902e-01  1.59108e-04 
  3.06153e-01  1.65503e-04 
  3.07404e-01  1.70650e-04 
  3.08654e-01  1.74496e-04 
  3.09905e-01  1.77008e-04 
  3.11155e-01  1.78174e-04 
  3.12406e-01  1.78003e-04 
  3.13657e-01  1.76521e-04 
  3.14907e-01  1.73774e-04 
  3.16158e-01  1.69824e-04 
  3.17409e-01  1.64750e-04 
  3.18659e-01  1.58642e-04 
  3.19910e-01  1.51604e-04 
  3.21160e-01  1.43751e-04 
  3.22411e-01  1.35203e-04 
  3.23662e-01  1.26089e-04 
  3.24912e-01  1.16540e-04 
  3.26163e-01  1.06692e-04 
  3.27414e-01  9.66766e-05 
  3.28664e-01  8.66272e-05 
  3.29915e-01  7.66715e-05 
  3.31165e-01  6.69321e-05 
  3.32416e-01  5.75242e-05 
  3.33667e-01  4.85548e-05 
  3.34917e-01  4.01206e-05 
  3.36168e-01  3.23076e-05 
  3.37419e-01  2.51898e-05 
  3.38669e-01  1.88286e-05 
  3.39920e-01  1.32726e-05 
  3.41170e-01  8.55690e-06 
  3.42421e-01  4.70340e-06 
  3.43672e-01  1.72067e-06 
  3.44922e-01  -3.95584e-07
  3.46173e-01  -1.66205e-06
  3.47424e-01  -2.10714e-06
  3.48674e-01  -1.77019e-06
  3.49925e-01  -7.00474e-07
  3.51175e-01  1.04386e-06 
  3.52426e-01  3.39695e-06 
  3.53677e-01  6.28649e-06 
  3.54927e-01  9.63500e-06 
  3.56178e-01  1.33612e-05 
  3.57429e-01  1.73813e-05 
  3.58679e-01  2.16105e-05 
  3.59930e-01  2.59640e-05 
  3.61180e-01  3.03586e-05 
  3.62431e-01  3.47138e-05 
  3.63682e-01  3.89529e-05 
  3.64932e-01  4.30039e-05 
  3.66183e-01  4.68008e-05 
  3.67434e-01  5.02841e-05 
  3.68684e-01  5.34014e-05 
  3.69935e-01  5.61084e-05 
  3.71185e-01  5.83690e-05 
  3.72436e-01  6.01556e-05 
  3.73687e-01  6.14491e-05 
  3.74937e-01  6.22395e-05 
  3.76188e-01  6.25250e-05 
  3.77439e-01  6.23123e-05 
  3.78689e-01  6.16159e-05 
  3.79940e-01  6.04578e-05 
  3.81190e-01  5.88671e-05 
  3.82441e-01  5.68787e-05 
  3.83692e-01  5.45332e-05 
  3.84942e-01  5.18758e-05 
  3.86193e-01  4.89555e-05 
  3.87444e-01  4.58241e-05 
  3.88694e-01  4.25355e-05 
  3.89945e-01  3.91446e-05 
  3.91195e-01  3.57066e-05 
  3.92446e-01  3.22758e-05 
  3.93697e-01  2.89052e-05 
  3.94947e-01  2.56452e-05 
  3.96198e-01  2.25432e-05 
  3.97449e-01  1.96429e-05 
  3.98699e-01  1.69837e-05 
  3.99950e-01  1.46000e-05 
